session_id,customer_id,session_date,page_views,time_spent_seconds,cart_abandoned,support_tickets
SESS_003421,CUST_00433,2025-11-28,21,951,False,0
SESS_003422,CUST_00435,2025-11-28,15,827,False,1
SESS_003423,CUST_00435,2025-11-28,2,223,False,0
SESS_003424,CUST_00437,2025-11-28,3,100,False,0
SESS_003425,CUST_00443,2025-11-28,18,512,False,0
SESS_003426,CUST_00011,2025-11-29,19,860,False,0
SESS_003427,CUST_00014,2025-11-29,7,357,True,0
SESS_003428,CUST_00075,2025-11-29,1,184,False,0
SESS_003429,CUST_00102,2025-11-29,2,35,False,0
SESS_003430,CUST_00146,2025-11-29,1,93,False,0
SESS_003431,CUST_00171,2025-11-29,17,418,False,0
SESS_003432,CUST_00177,2025-11-29,9,540,False,0
SESS_003433,CUST_00280,2025-11-29,18,385,False,0
SESS_003434,CUST_00324,2025-11-29,6,179,False,0
SESS_003435,CUST_00346,2025-11-29,7,272,True,0
SESS_003436,CUST_00377,2025-11-29,1,68,False,0
SESS_003437,CUST_00389,2025-11-29,10,552,False,0
SESS_003438,CUST_00391,2025-11-29,1,207,False,0
SESS_003439,CUST_00395,2025-11-29,22,841,False,0
SESS_003440,CUST_00402,2025-11-29,4,203,True,0
SESS_003441,CUST_00406,2025-11-29,2,96,False,0
SESS_003442,CUST_00412,2025-11-29,20,464,False,0
SESS_003443,CUST_00414,2025-11-29,1,157,False,0
SESS_003444,CUST_00421,2025-11-29,1,132,False,0
SESS_003445,CUST_00426,2025-11-29,2,149,False,0
SESS_003446,CUST_00428,2025-11-29,1,220,False,0
SESS_003447,CUST_00429,2025-11-29,1,85,False,0
SESS_003448,CUST_00434,2025-11-29,3,175,False,0
SESS_003449,CUST_00439,2025-11-29,1,56,False,0
SESS_003450,CUST_00441,2025-11-29,6,465,False,0
SESS_003451,CUST_00447,2025-11-29,15,284,False,0
SESS_003452,CUST_00450,2025-11-29,7,698,False,0
SESS_003453,CUST_00027,2025-11-30,1,161,False,0
SESS_003454,CUST_00106,2025-11-30,2,91,False,0
SESS_003455,CUST_00141,2025-11-30,2,206,False,0
SESS_003456,CUST_00209,2025-11-30,1,99,False,0
SESS_003457,CUST_00256,2025-11-30,3,144,False,0
SESS_003458,CUST_00260,2025-11-30,1,70,False,0
SESS_003459,CUST_00267,2025-11-30,1,238,False,0
SESS_003460,CUST_00345,2025-11-30,7,403,True,0
SESS_003461,CUST_00347,2025-11-30,2,214,False,1
SESS_003462,CUST_00365,2025-11-30,3,220,True,0
SESS_003463,CUST_00366,2025-11-30,20,641,False,0
SESS_003464,CUST_00367,2025-11-30,8,950,False,0
SESS_003465,CUST_00373,2025-11-30,5,194,True,0
SESS_003466,CUST_00380,2025-11-30,12,297,False,1
SESS_003467,CUST_00401,2025-11-30,2,225,False,0
SESS_003468,CUST_00404,2025-11-30,12,474,True,0
SESS_003469,CUST_00406,2025-11-30,10,644,False,0
SESS_003470,CUST_00409,2025-11-30,4,335,True,0
SESS_003471,CUST_00410,2025-11-30,22,380,False,0
SESS_003472,CUST_00415,2025-11-30,11,763,False,0
SESS_003473,CUST_00418,2025-11-30,2,36,False,0
SESS_003474,CUST_00424,2025-11-30,2,62,False,0
SESS_003475,CUST_00432,2025-11-30,12,156,True,0
SESS_003476,CUST_00441,2025-11-30,1,118,False,0
SESS_003477,CUST_00446,2025-11-30,7,216,False,0
SESS_003478,CUST_00446,2025-11-30,1,16,False,0
SESS_003479,CUST_00446,2025-11-30,1,54,False,0
SESS_003480,CUST_00447,2025-11-30,14,276,False,0
SESS_003481,CUST_00448,2025-11-30,2,196,False,0
SESS_003482,CUST_00449,2025-11-30,20,460,False,1
SESS_003483,CUST_00050,2025-12-01,20,437,False,0
SESS_003484,CUST_00247,2025-12-01,1,133,False,0
SESS_003485,CUST_00258,2025-12-01,16,645,False,0
SESS_003486,CUST_00294,2025-12-01,14,613,False,0
SESS_003487,CUST_00298,2025-12-01,12,314,True,0
SESS_003488,CUST_00365,2025-12-01,1,218,False,0
SESS_003489,CUST_00389,2025-12-01,17,767,False,0
SESS_003490,CUST_00394,2025-12-01,2,74,False,0
SESS_003491,CUST_00408,2025-12-01,3,164,False,0
SESS_003492,CUST_00415,2025-12-01,4,145,False,0
SESS_003493,CUST_00416,2025-12-01,1,97,False,0
SESS_003494,CUST_00419,2025-12-01,12,808,False,0
SESS_003495,CUST_00422,2025-12-01,1,156,False,0
SESS_003496,CUST_00425,2025-12-01,3,52,False,0
SESS_003497,CUST_00426,2025-12-01,2,223,False,0
SESS_003498,CUST_00438,2025-12-01,21,559,False,0
SESS_003499,CUST_00445,2025-12-01,2,86,False,0
SESS_003500,CUST_00451,2025-12-01,13,505,False,0
SESS_003501,CUST_00452,2025-12-01,14,711,False,0
SESS_003502,CUST_00453,2025-12-01,6,78,True,0
SESS_003503,CUST_00020,2025-12-02,1,160,False,0
SESS_003504,CUST_00250,2025-12-02,2,30,False,0
SESS_003505,CUST_00258,2025-12-02,6,102,False,0
SESS_003506,CUST_00279,2025-12-02,13,470,True,0
SESS_003507,CUST_00286,2025-12-02,12,364,False,0
SESS_003508,CUST_00310,2025-12-02,10,430,True,0
SESS_003509,CUST_00371,2025-12-02,4,115,False,0
SESS_003510,CUST_00372,2025-12-02,18,276,False,1
SESS_003511,CUST_00406,2025-12-02,1,190,False,0
SESS_003512,CUST_00409,2025-12-02,5,399,True,0
SESS_003513,CUST_00415,2025-12-02,2,190,False,0
SESS_003514,CUST_00419,2025-12-02,7,232,False,0
SESS_003515,CUST_00422,2025-12-02,3,18,False,0
SESS_003516,CUST_00441,2025-12-02,18,776,False,0
SESS_003517,CUST_00443,2025-12-02,1,87,False,0
SESS_003518,CUST_00444,2025-12-02,2,206,False,0
SESS_003519,CUST_00449,2025-12-02,7,882,False,0
SESS_003520,CUST_00450,2025-12-02,4,233,False,0
SESS_003521,CUST_00089,2025-12-03,2,17,False,0
SESS_003522,CUST_00106,2025-12-03,21,723,False,0
SESS_003523,CUST_00138,2025-12-03,8,225,True,0
SESS_003524,CUST_00213,2025-12-03,11,107,True,0
SESS_003525,CUST_00234,2025-12-03,20,637,False,0
SESS_003526,CUST_00252,2025-12-03,5,202,True,0
SESS_003527,CUST_00286,2025-12-03,6,382,True,0
SESS_003528,CUST_00360,2025-12-03,2,210,False,0
SESS_003529,CUST_00371,2025-12-03,5,391,True,0
SESS_003530,CUST_00387,2025-12-03,1,140,False,0
SESS_003531,CUST_00394,2025-12-03,6,233,False,0
SESS_003532,CUST_00398,2025-12-03,12,520,False,0
SESS_003533,CUST_00412,2025-12-03,6,638,False,0
SESS_003534,CUST_00415,2025-12-03,3,140,False,0
SESS_003535,CUST_00421,2025-12-03,4,40,False,0
SESS_003536,CUST_00424,2025-12-03,11,958,False,0
SESS_003537,CUST_00427,2025-12-03,1,23,False,0
SESS_003538,CUST_00438,2025-12-03,1,171,False,0
SESS_003539,CUST_00453,2025-12-03,7,416,True,0
SESS_003540,CUST_00455,2025-12-03,13,317,True,0
SESS_003541,CUST_00456,2025-12-03,20,672,False,0
SESS_003542,CUST_00457,2025-12-03,6,825,False,0
SESS_003543,CUST_00025,2025-12-04,3,212,False,0
SESS_003544,CUST_00039,2025-12-04,1,127,False,0
SESS_003545,CUST_00057,2025-12-04,1,61,False,0
SESS_003546,CUST_00106,2025-12-04,11,555,False,0
SESS_003547,CUST_00148,2025-12-04,1,208,False,0
SESS_003548,CUST_00163,2025-12-04,2,170,False,0
SESS_003549,CUST_00221,2025-12-04,2,145,False,0
SESS_003550,CUST_00274,2025-12-04,12,346,True,0
SESS_003551,CUST_00282,2025-12-04,6,127,False,0
SESS_003552,CUST_00284,2025-12-04,3,296,True,0
SESS_003553,CUST_00297,2025-12-04,7,199,True,0
SESS_003554,CUST_00306,2025-12-04,3,213,False,0
SESS_003555,CUST_00339,2025-12-04,1,110,False,0
SESS_003556,CUST_00342,2025-12-04,5,337,False,0
SESS_003557,CUST_00357,2025-12-04,5,425,True,0
SESS_003558,CUST_00400,2025-12-04,1,183,False,0
SESS_003559,CUST_00409,2025-12-04,20,634,False,0
SESS_003560,CUST_00426,2025-12-04,6,218,False,0
SESS_003561,CUST_00433,2025-12-04,1,51,False,0
SESS_003562,CUST_00433,2025-12-04,4,191,False,0
SESS_003563,CUST_00436,2025-12-04,1,226,False,0
SESS_003564,CUST_00442,2025-12-04,3,137,False,0
SESS_003565,CUST_00452,2025-12-04,2,174,False,0
SESS_003566,CUST_00458,2025-12-04,11,692,False,0
SESS_003567,CUST_00459,2025-12-04,1,182,False,0
SESS_003568,CUST_00021,2025-12-05,4,191,False,0
SESS_003569,CUST_00280,2025-12-05,19,667,False,0
SESS_003570,CUST_00354,2025-12-05,3,155,False,0
SESS_003571,CUST_00376,2025-12-05,9,175,True,0
SESS_003572,CUST_00379,2025-12-05,1,105,False,0
SESS_003573,CUST_00397,2025-12-05,3,223,False,0
SESS_003574,CUST_00400,2025-12-05,4,276,True,0
SESS_003575,CUST_00407,2025-12-05,12,251,True,0
SESS_003576,CUST_00409,2025-12-05,1,146,False,0
SESS_003577,CUST_00411,2025-12-05,1,34,False,0
SESS_003578,CUST_00419,2025-12-05,5,652,False,0
SESS_003579,CUST_00426,2025-12-05,8,680,False,0
SESS_003580,CUST_00441,2025-12-05,6,393,False,0
SESS_003581,CUST_00441,2025-12-05,2,154,False,0
SESS_003582,CUST_00446,2025-12-05,1,217,False,0
SESS_003583,CUST_00451,2025-12-05,3,106,False,0
SESS_003584,CUST_00454,2025-12-05,1,207,False,0
SESS_003585,CUST_00455,2025-12-05,22,860,False,0
SESS_003586,CUST_00458,2025-12-05,4,111,False,0
SESS_003587,CUST_00458,2025-12-05,6,260,True,0
SESS_003588,CUST_00459,2025-12-05,3,39,False,0
SESS_003589,CUST_00009,2025-12-06,1,158,False,0
SESS_003590,CUST_00147,2025-12-06,1,54,False,0
SESS_003591,CUST_00169,2025-12-06,3,202,False,0
SESS_003592,CUST_00212,2025-12-06,12,458,True,0
SESS_003593,CUST_00214,2025-12-06,21,825,False,0
SESS_003594,CUST_00219,2025-12-06,10,459,True,0
SESS_003595,CUST_00240,2025-12-06,11,197,True,0
SESS_003596,CUST_00276,2025-12-06,8,352,False,0
SESS_003597,CUST_00324,2025-12-06,6,181,False,0
SESS_003598,CUST_00339,2025-12-06,18,528,False,0
SESS_003599,CUST_00386,2025-12-06,22,641,False,0
SESS_003600,CUST_00387,2025-12-06,2,120,False,0
SESS_003601,CUST_00401,2025-12-06,1,148,False,0
SESS_003602,CUST_00403,2025-12-06,4,74,False,0
SESS_003603,CUST_00403,2025-12-06,3,201,False,0
SESS_003604,CUST_00409,2025-12-06,10,250,False,0
SESS_003605,CUST_00425,2025-12-06,1,122,False,0
SESS_003606,CUST_00429,2025-12-06,3,93,True,0
SESS_003607,CUST_00435,2025-12-06,11,188,True,0
SESS_003608,CUST_00437,2025-12-06,1,80,False,0
SESS_003609,CUST_00443,2025-12-06,1,43,False,0
SESS_003610,CUST_00444,2025-12-06,3,189,False,0
SESS_003611,CUST_00446,2025-12-06,2,122,False,0
SESS_003612,CUST_00449,2025-12-06,5,744,False,0
SESS_003613,CUST_00449,2025-12-06,13,297,True,0
SESS_003614,CUST_00456,2025-12-06,1,86,False,0
SESS_003615,CUST_00460,2025-12-06,3,95,False,0
SESS_003616,CUST_00023,2025-12-07,2,216,False,0
SESS_003617,CUST_00066,2025-12-07,1,62,False,0
SESS_003618,CUST_00205,2025-12-07,5,816,False,0
SESS_003619,CUST_00256,2025-12-07,5,227,True,0
SESS_003620,CUST_00305,2025-12-07,10,305,True,1
SESS_003621,CUST_00308,2025-12-07,9,467,False,0
SESS_003622,CUST_00338,2025-12-07,1,153,False,0
SESS_003623,CUST_00357,2025-12-07,3,121,False,0
SESS_003624,CUST_00366,2025-12-07,7,471,False,0
SESS_003625,CUST_00397,2025-12-07,13,332,True,0
SESS_003626,CUST_00405,2025-12-07,1,224,False,0
SESS_003627,CUST_00412,2025-12-07,2,189,False,0
SESS_003628,CUST_00424,2025-12-07,1,155,False,0
SESS_003629,CUST_00435,2025-12-07,1,104,False,0
SESS_003630,CUST_00439,2025-12-07,3,187,False,0
SESS_003631,CUST_00445,2025-12-07,22,262,False,1
SESS_003632,CUST_00445,2025-12-07,3,123,False,0
SESS_003633,CUST_00449,2025-12-07,19,291,False,0
SESS_003634,CUST_00462,2025-12-07,11,574,False,0
SESS_003635,CUST_00462,2025-12-07,4,430,True,0
SESS_003636,CUST_00028,2025-12-08,6,163,False,0
SESS_003637,CUST_00252,2025-12-08,1,160,False,0
SESS_003638,CUST_00262,2025-12-08,7,194,True,0
SESS_003639,CUST_00277,2025-12-08,1,29,False,0
SESS_003640,CUST_00308,2025-12-08,21,928,False,0
SESS_003641,CUST_00400,2025-12-08,1,132,False,0
SESS_003642,CUST_00412,2025-12-08,20,782,False,0
SESS_003643,CUST_00430,2025-12-08,21,869,False,0
SESS_003644,CUST_00439,2025-12-08,1,190,False,0
SESS_003645,CUST_00442,2025-12-08,11,151,True,0
SESS_003646,CUST_00449,2025-12-08,15,266,False,0
SESS_003647,CUST_00453,2025-12-08,4,469,True,0
SESS_003648,CUST_00460,2025-12-08,8,219,False,0
SESS_003649,CUST_00017,2025-12-09,1,16,False,0
SESS_003650,CUST_00022,2025-12-09,3,325,True,0
SESS_003651,CUST_00064,2025-12-09,5,327,True,0
SESS_003652,CUST_00093,2025-12-09,2,178,False,0
SESS_003653,CUST_00094,2025-12-09,2,189,False,0
SESS_003654,CUST_00119,2025-12-09,2,21,False,0
SESS_003655,CUST_00171,2025-12-09,8,206,False,0
SESS_003656,CUST_00295,2025-12-09,2,231,False,0
SESS_003657,CUST_00381,2025-12-09,5,341,True,0
SESS_003658,CUST_00382,2025-12-09,6,220,False,0
SESS_003659,CUST_00383,2025-12-09,18,819,False,0
SESS_003660,CUST_00383,2025-12-09,18,921,False,0
SESS_003661,CUST_00404,2025-12-09,22,610,False,0
SESS_003662,CUST_00407,2025-12-09,6,238,False,0
SESS_003663,CUST_00410,2025-12-09,17,396,False,0
SESS_003664,CUST_00428,2025-12-09,4,62,False,0
SESS_003665,CUST_00432,2025-12-09,3,31,False,0
SESS_003666,CUST_00440,2025-12-09,3,20,False,0
SESS_003667,CUST_00443,2025-12-09,2,45,False,0
SESS_003668,CUST_00451,2025-12-09,1,51,False,0
SESS_003669,CUST_00459,2025-12-09,1,234,False,0
SESS_003670,CUST_00102,2025-12-10,22,826,False,0
SESS_003671,CUST_00106,2025-12-10,10,891,False,1
SESS_003672,CUST_00157,2025-12-10,1,150,False,0
SESS_003673,CUST_00178,2025-12-10,1,59,False,0
SESS_003674,CUST_00183,2025-12-10,13,357,True,0
SESS_003675,CUST_00269,2025-12-10,12,247,True,0
SESS_003676,CUST_00269,2025-12-10,1,37,False,0
SESS_003677,CUST_00309,2025-12-10,6,53,False,0
SESS_003678,CUST_00326,2025-12-10,17,361,False,0
SESS_003679,CUST_00356,2025-12-10,12,215,True,0
SESS_003680,CUST_00361,2025-12-10,1,155,False,0
SESS_003681,CUST_00366,2025-12-10,19,467,False,0
SESS_003682,CUST_00380,2025-12-10,1,43,False,0
SESS_003683,CUST_00410,2025-12-10,20,540,False,0
SESS_003684,CUST_00411,2025-12-10,3,227,False,0
SESS_003685,CUST_00413,2025-12-10,2,26,False,0
SESS_003686,CUST_00414,2025-12-10,1,223,False,0
SESS_003687,CUST_00419,2025-12-10,22,892,False,0
SESS_003688,CUST_00421,2025-12-10,14,663,False,0
SESS_003689,CUST_00421,2025-12-10,13,479,True,0
SESS_003690,CUST_00430,2025-12-10,3,26,False,0
SESS_003691,CUST_00431,2025-12-10,2,96,False,0
SESS_003692,CUST_00441,2025-12-10,11,293,False,0
SESS_003693,CUST_00442,2025-12-10,1,188,False,0
SESS_003694,CUST_00443,2025-12-10,5,266,True,0
SESS_003695,CUST_00455,2025-12-10,3,197,False,0
SESS_003696,CUST_00459,2025-12-10,20,273,False,0
SESS_003697,CUST_00461,2025-12-10,21,607,False,0
SESS_003698,CUST_00462,2025-12-10,11,307,False,0
SESS_003699,CUST_00462,2025-12-10,12,191,True,0
SESS_003700,CUST_00467,2025-12-10,15,913,False,0
SESS_003701,CUST_00469,2025-12-10,6,595,False,0
SESS_003702,CUST_00063,2025-12-11,9,178,True,0
SESS_003703,CUST_00111,2025-12-11,3,65,False,0
SESS_003704,CUST_00144,2025-12-11,9,329,True,0
SESS_003705,CUST_00220,2025-12-11,2,90,False,0
SESS_003706,CUST_00254,2025-12-11,2,222,False,0
SESS_003707,CUST_00279,2025-12-11,2,99,False,0
SESS_003708,CUST_00323,2025-12-11,2,106,False,0
SESS_003709,CUST_00326,2025-12-11,8,789,False,0
SESS_003710,CUST_00367,2025-12-11,5,927,False,0
SESS_003711,CUST_00381,2025-12-11,6,16,False,0
SESS_003712,CUST_00410,2025-12-11,4,43,False,0
SESS_003713,CUST_00424,2025-12-11,10,189,False,0
SESS_003714,CUST_00424,2025-12-11,3,124,False,0
SESS_003715,CUST_00430,2025-12-11,9,452,True,0
SESS_003716,CUST_00440,2025-12-11,2,119,False,0
SESS_003717,CUST_00445,2025-12-11,14,718,False,1
SESS_003718,CUST_00449,2025-12-11,10,575,False,0
SESS_003719,CUST_00456,2025-12-11,10,297,True,0
SESS_003720,CUST_00463,2025-12-11,11,434,True,0
SESS_003721,CUST_00463,2025-12-11,7,373,True,0
SESS_003722,CUST_00465,2025-12-11,3,127,False,0
SESS_003723,CUST_00466,2025-12-11,4,118,False,0
SESS_003724,CUST_00468,2025-12-11,4,152,False,0
SESS_003725,CUST_00470,2025-12-11,8,218,True,0
SESS_003726,CUST_00012,2025-12-12,16,429,False,0
SESS_003727,CUST_00083,2025-12-12,2,150,False,0
SESS_003728,CUST_00125,2025-12-12,5,936,False,0
SESS_003729,CUST_00161,2025-12-12,6,141,False,0
SESS_003730,CUST_00253,2025-12-12,11,120,True,0
SESS_003731,CUST_00334,2025-12-12,1,185,False,0
SESS_003732,CUST_00353,2025-12-12,6,79,True,0
SESS_003733,CUST_00376,2025-12-12,4,51,False,0
SESS_003734,CUST_00380,2025-12-12,1,217,False,0
SESS_003735,CUST_00382,2025-12-12,4,50,False,0
SESS_003736,CUST_00386,2025-12-12,7,762,False,0
SESS_003737,CUST_00398,2025-12-12,19,661,False,0
SESS_003738,CUST_00406,2025-12-12,6,682,False,0
SESS_003739,CUST_00406,2025-12-12,1,65,False,0
SESS_003740,CUST_00418,2025-12-12,13,152,True,0
SESS_003741,CUST_00422,2025-12-12,6,375,True,0
SESS_003742,CUST_00422,2025-12-12,2,123,False,0
SESS_003743,CUST_00426,2025-12-12,6,222,False,0
SESS_003744,CUST_00433,2025-12-12,11,369,True,0
SESS_003745,CUST_00439,2025-12-12,6,267,True,0
SESS_003746,CUST_00440,2025-12-12,14,603,False,0
SESS_003747,CUST_00444,2025-12-12,1,237,False,0
SESS_003748,CUST_00445,2025-12-12,22,199,False,0
SESS_003749,CUST_00447,2025-12-12,10,402,False,0
SESS_003750,CUST_00449,2025-12-12,7,591,False,0
SESS_003751,CUST_00449,2025-12-12,3,145,False,0
SESS_003752,CUST_00450,2025-12-12,3,178,False,0
SESS_003753,CUST_00451,2025-12-12,1,164,False,0
SESS_003754,CUST_00453,2025-12-12,14,444,False,0
SESS_003755,CUST_00453,2025-12-12,1,209,False,0
SESS_003756,CUST_00454,2025-12-12,1,59,False,0
SESS_003757,CUST_00459,2025-12-12,2,115,False,0
SESS_003758,CUST_00465,2025-12-12,2,176,False,0
SESS_003759,CUST_00468,2025-12-12,2,92,False,0
SESS_003760,CUST_00470,2025-12-12,9,541,False,0
SESS_003761,CUST_00474,2025-12-12,4,112,False,0
SESS_003762,CUST_00087,2025-12-13,1,182,False,0
SESS_003763,CUST_00087,2025-12-13,2,216,False,0
SESS_003764,CUST_00133,2025-12-13,4,121,False,0
SESS_003765,CUST_00175,2025-12-13,6,219,False,0
SESS_003766,CUST_00245,2025-12-13,1,22,False,0
SESS_003767,CUST_00258,2025-12-13,10,250,True,0
SESS_003768,CUST_00261,2025-12-13,12,326,True,0
SESS_003769,CUST_00295,2025-12-13,4,195,False,0
SESS_003770,CUST_00301,2025-12-13,2,168,False,0
SESS_003771,CUST_00302,2025-12-13,13,212,False,0
SESS_003772,CUST_00339,2025-12-13,6,28,False,0
SESS_003773,CUST_00347,2025-12-13,11,605,False,0
SESS_003774,CUST_00359,2025-12-13,1,100,False,0
SESS_003775,CUST_00359,2025-12-13,1,21,False,0
SESS_003776,CUST_00383,2025-12-13,5,104,True,0
SESS_003777,CUST_00427,2025-12-13,2,49,False,0
SESS_003778,CUST_00430,2025-12-13,11,192,False,0
SESS_003779,CUST_00441,2025-12-13,5,139,True,0
SESS_003780,CUST_00445,2025-12-13,4,206,False,0
SESS_003781,CUST_00445,2025-12-13,1,135,False,0
SESS_003782,CUST_00450,2025-12-13,3,87,False,0
SESS_003783,CUST_00453,2025-12-13,13,690,False,0
SESS_003784,CUST_00454,2025-12-13,16,765,False,0
SESS_003785,CUST_00458,2025-12-13,2,72,False,0
SESS_003786,CUST_00464,2025-12-13,6,119,False,0
SESS_003787,CUST_00465,2025-12-13,1,30,False,0
SESS_003788,CUST_00466,2025-12-13,17,651,False,0
SESS_003789,CUST_00466,2025-12-13,2,57,False,0
SESS_003790,CUST_00467,2025-12-13,4,188,False,0
SESS_003791,CUST_00469,2025-12-13,4,459,True,0
SESS_003792,CUST_00470,2025-12-13,4,125,False,0
SESS_003793,CUST_00477,2025-12-13,5,321,True,1
SESS_003794,CUST_00477,2025-12-13,2,87,False,0
SESS_003795,CUST_00071,2025-12-14,7,385,True,0
SESS_003796,CUST_00137,2025-12-14,2,239,False,0
SESS_003797,CUST_00185,2025-12-14,1,51,False,0
SESS_003798,CUST_00285,2025-12-14,2,73,False,0
SESS_003799,CUST_00301,2025-12-14,2,81,False,1
SESS_003800,CUST_00312,2025-12-14,2,76,False,0
SESS_003801,CUST_00372,2025-12-14,20,778,False,0
SESS_003802,CUST_00374,2025-12-14,2,72,False,0
SESS_003803,CUST_00381,2025-12-14,11,193,True,0
SESS_003804,CUST_00393,2025-12-14,2,89,False,0
SESS_003805,CUST_00396,2025-12-14,6,360,True,0
SESS_003806,CUST_00400,2025-12-14,11,239,False,0
SESS_003807,CUST_00403,2025-12-14,6,41,False,0
SESS_003808,CUST_00404,2025-12-14,2,75,False,0
SESS_003809,CUST_00407,2025-12-14,5,222,True,0
SESS_003810,CUST_00412,2025-12-14,11,200,False,0
SESS_003811,CUST_00415,2025-12-14,9,723,False,0
SESS_003812,CUST_00434,2025-12-14,11,416,True,0
SESS_003813,CUST_00435,2025-12-14,1,169,False,0
SESS_003814,CUST_00446,2025-12-14,2,201,False,0
SESS_003815,CUST_00447,2025-12-14,20,440,False,0
SESS_003816,CUST_00447,2025-12-14,8,531,False,0
SESS_003817,CUST_00447,2025-12-14,1,15,False,0
SESS_003818,CUST_00449,2025-12-14,19,689,False,1
SESS_003819,CUST_00453,2025-12-14,19,410,False,0
SESS_003820,CUST_00454,2025-12-14,1,203,False,0
SESS_003821,CUST_00458,2025-12-14,4,109,False,0
SESS_003822,CUST_00463,2025-12-14,2,164,False,0
SESS_003823,CUST_00464,2025-12-14,11,183,False,0
SESS_003824,CUST_00467,2025-12-14,21,275,False,0
SESS_003825,CUST_00476,2025-12-14,7,159,True,0
SESS_003826,CUST_00478,2025-12-14,11,212,True,0
SESS_003827,CUST_00088,2025-12-15,21,915,False,0
SESS_003828,CUST_00106,2025-12-15,3,85,False,0
SESS_003829,CUST_00188,2025-12-15,13,659,False,1
SESS_003830,CUST_00225,2025-12-15,13,249,False,0
SESS_003831,CUST_00278,2025-12-15,1,22,False,0
SESS_003832,CUST_00279,2025-12-15,19,699,False,0
SESS_003833,CUST_00288,2025-12-15,2,149,False,0
SESS_003834,CUST_00315,2025-12-15,6,67,False,0
SESS_003835,CUST_00346,2025-12-15,10,132,True,0
SESS_003836,CUST_00353,2025-12-15,1,216,False,0
SESS_003837,CUST_00365,2025-12-15,1,225,False,0
SESS_003838,CUST_00403,2025-12-15,1,133,False,0
SESS_003839,CUST_00412,2025-12-15,13,204,False,0
SESS_003840,CUST_00434,2025-12-15,4,247,True,0
SESS_003841,CUST_00435,2025-12-15,2,160,False,0
SESS_003842,CUST_00445,2025-12-15,1,175,False,0
SESS_003843,CUST_00446,2025-12-15,3,163,False,0
SESS_003844,CUST_00447,2025-12-15,12,500,False,0
SESS_003845,CUST_00447,2025-12-15,5,108,True,0
SESS_003846,CUST_00451,2025-12-15,5,84,True,0
SESS_003847,CUST_00464,2025-12-15,3,71,False,0
SESS_003848,CUST_00467,2025-12-15,7,464,True,0
SESS_003849,CUST_00477,2025-12-15,14,536,False,0
SESS_003850,CUST_00478,2025-12-15,1,194,False,0
SESS_003851,CUST_00148,2025-12-16,1,117,False,0
SESS_003852,CUST_00187,2025-12-16,2,121,False,0
SESS_003853,CUST_00230,2025-12-16,6,83,True,0
SESS_003854,CUST_00326,2025-12-16,21,625,False,0
SESS_003855,CUST_00326,2025-12-16,19,872,False,0
SESS_003856,CUST_00328,2025-12-16,9,408,True,0
SESS_003857,CUST_00342,2025-12-16,4,175,False,0
SESS_003858,CUST_00343,2025-12-16,10,161,True,0
SESS_003859,CUST_00380,2025-12-16,4,147,False,0
SESS_003860,CUST_00391,2025-12-16,2,96,False,0
SESS_003861,CUST_00400,2025-12-16,3,30,False,0
SESS_003862,CUST_00430,2025-12-16,22,244,False,0
SESS_003863,CUST_00434,2025-12-16,17,586,False,0
SESS_003864,CUST_00440,2025-12-16,7,382,True,0
SESS_003865,CUST_00441,2025-12-16,15,821,False,0
SESS_003866,CUST_00445,2025-12-16,6,405,False,0
SESS_003867,CUST_00450,2025-12-16,3,224,False,0
SESS_003868,CUST_00453,2025-12-16,13,368,True,0
SESS_003869,CUST_00458,2025-12-16,4,136,True,0
SESS_003870,CUST_00462,2025-12-16,17,617,False,0
SESS_003871,CUST_00467,2025-12-16,3,112,False,0
SESS_003872,CUST_00468,2025-12-16,2,172,False,0
SESS_003873,CUST_00470,2025-12-16,10,334,False,0
SESS_003874,CUST_00470,2025-12-16,1,25,False,0
SESS_003875,CUST_00470,2025-12-16,2,151,False,0
SESS_003876,CUST_00470,2025-12-16,12,318,True,0
SESS_003877,CUST_00472,2025-12-16,11,864,False,0
SESS_003878,CUST_00473,2025-12-16,1,223,False,0
SESS_003879,CUST_00475,2025-12-16,6,391,False,0
SESS_003880,CUST_00475,2025-12-16,11,358,False,0
SESS_003881,CUST_00478,2025-12-16,1,212,False,0
SESS_003882,CUST_00481,2025-12-16,10,871,False,0
SESS_003883,CUST_00481,2025-12-16,14,564,False,0
SESS_003884,CUST_00042,2025-12-17,1,88,False,0
SESS_003885,CUST_00047,2025-12-17,1,200,False,0
SESS_003886,CUST_00265,2025-12-17,1,228,False,0
SESS_003887,CUST_00309,2025-12-17,6,221,False,0
SESS_003888,CUST_00340,2025-12-17,4,161,False,0
SESS_003889,CUST_00374,2025-12-17,2,184,False,0
SESS_003890,CUST_00402,2025-12-17,1,31,False,0
SESS_003891,CUST_00407,2025-12-17,1,103,False,0
SESS_003892,CUST_00424,2025-12-17,2,57,False,0
SESS_003893,CUST_00425,2025-12-17,1,144,False,1
SESS_003894,CUST_00434,2025-12-17,1,36,False,0
SESS_003895,CUST_00447,2025-12-17,9,407,False,0
SESS_003896,CUST_00449,2025-12-17,9,542,False,0
SESS_003897,CUST_00452,2025-12-17,5,312,True,0
SESS_003898,CUST_00453,2025-12-17,9,821,False,1
SESS_003899,CUST_00455,2025-12-17,2,227,False,0
SESS_003900,CUST_00458,2025-12-17,6,56,False,0
SESS_003901,CUST_00460,2025-12-17,2,44,False,0
