order_item_id,order_id,product_id,quantity,unit_price,line_total
1649,ORD_00673,PROD_012,1,153.0,153.0
1650,ORD_00674,PROD_027,1,83.5,83.5
1651,ORD_00675,PROD_016,1,114.99,114.99
1652,ORD_00676,PROD_015,1,41.0,41.0
1653,ORD_00677,PROD_022,3,38.99,116.97
1654,ORD_00678,PROD_008,2,68.5,137.0
1655,ORD_00678,PROD_014,1,183.0,183.0
1656,ORD_00679,PROD_004,2,103.0,206.0
1657,ORD_00679,PROD_046,1,84.0,84.0
1658,ORD_00680,PROD_041,1,212.5,212.5
1659,ORD_00680,PROD_011,4,79.0,316.0
1660,ORD_00681,PROD_026,2,41.99,83.98
1661,ORD_00681,PROD_049,1,97.0,97.0
1662,ORD_00681,PROD_017,1,53.0,53.0
1663,ORD_00682,PROD_029,2,62.5,125.0
1664,ORD_00682,PROD_015,1,41.0,41.0
1665,ORD_00682,PROD_020,1,24.5,24.5
1666,ORD_00683,PROD_039,4,64.5,258.0
1667,ORD_00683,PROD_011,3,79.0,237.0
1668,ORD_00683,PROD_035,1,25.5,25.5
1669,ORD_00684,PROD_040,1,104.99,104.99
1670,ORD_00685,PROD_002,3,131.99,395.97
1671,ORD_00686,PROD_026,1,41.99,41.99
1672,ORD_00686,PROD_041,1,212.5,212.5
1673,ORD_00686,PROD_014,1,183.0,183.0
1674,ORD_00686,PROD_022,1,38.99,38.99
1675,ORD_00687,PROD_005,2,116.0,232.0
1676,ORD_00688,PROD_008,1,68.5,68.5
1677,ORD_00688,PROD_018,1,52.0,52.0
1678,ORD_00688,PROD_040,1,104.99,104.99
1679,ORD_00689,PROD_040,2,104.99,209.98
1680,ORD_00689,PROD_027,2,83.5,167.0
1681,ORD_00689,PROD_042,1,65.0,65.0
1682,ORD_00689,PROD_009,1,66.0,66.0
1683,ORD_00689,PROD_030,2,35.99,71.98
1684,ORD_00690,PROD_017,2,53.0,106.0
1685,ORD_00690,PROD_008,1,68.5,68.5
1686,ORD_00690,PROD_028,1,73.5,73.5
1687,ORD_00691,PROD_006,1,102.0,102.0
1688,ORD_00691,PROD_005,1,116.0,116.0
1689,ORD_00691,PROD_007,1,101.99,101.99
1690,ORD_00691,PROD_049,1,97.0,97.0
1691,ORD_00692,PROD_048,1,208.99,208.99
1692,ORD_00692,PROD_019,1,66.5,66.5
1693,ORD_00693,PROD_045,1,58.99,58.99
1694,ORD_00694,PROD_034,1,113.5,113.5
1695,ORD_00694,PROD_046,1,84.0,84.0
1696,ORD_00695,PROD_045,1,58.99,58.99
1697,ORD_00695,PROD_012,1,153.0,153.0
1698,ORD_00695,PROD_038,1,170.0,170.0
1699,ORD_00695,PROD_032,1,44.99,44.99
1700,ORD_00695,PROD_017,2,53.0,106.0
1701,ORD_00695,PROD_036,1,98.5,98.5
1702,ORD_00696,PROD_032,2,44.99,89.98
1703,ORD_00697,PROD_047,1,114.0,114.0
1704,ORD_00697,PROD_029,1,62.5,62.5
1705,ORD_00697,PROD_027,1,83.5,83.5
1706,ORD_00697,PROD_050,1,90.99,90.99
1707,ORD_00697,PROD_021,2,87.0,174.0
1708,ORD_00697,PROD_015,7,41.0,287.0
1709,ORD_00698,PROD_006,1,102.0,102.0
1710,ORD_00699,PROD_008,1,68.5,68.5
1711,ORD_00700,PROD_036,10,98.5,985.0
1712,ORD_00701,PROD_027,1,83.5,83.5
1713,ORD_00701,PROD_050,3,90.99,272.97
1714,ORD_00702,PROD_009,9,66.0,594.0
1715,ORD_00702,PROD_001,1,54.0,54.0
1716,ORD_00703,PROD_043,2,179.5,359.0
1717,ORD_00703,PROD_004,1,103.0,103.0
1718,ORD_00703,PROD_048,1,208.99,208.99
1719,ORD_00703,PROD_012,1,153.0,153.0
1720,ORD_00703,PROD_034,4,113.5,454.0
1721,ORD_00704,PROD_007,1,101.99,101.99
1722,ORD_00704,PROD_028,1,73.5,73.5
1723,ORD_00705,PROD_013,1,154.5,154.5
1724,ORD_00705,PROD_029,1,62.5,62.5
1725,ORD_00705,PROD_008,1,68.5,68.5
1726,ORD_00705,PROD_038,1,170.0,170.0
1727,ORD_00706,PROD_019,2,66.5,133.0
1728,ORD_00707,PROD_001,1,54.0,54.0
1729,ORD_00708,PROD_043,1,179.5,179.5
1730,ORD_00709,PROD_019,1,66.5,66.5
1731,ORD_00710,PROD_010,2,191.0,382.0
1732,ORD_00710,PROD_026,1,41.99,41.99
1733,ORD_00710,PROD_033,2,48.0,96.0
1734,ORD_00711,PROD_008,1,68.5,68.5
1735,ORD_00711,PROD_009,1,66.0,66.0
1736,ORD_00711,PROD_025,3,53.0,159.0
1737,ORD_00711,PROD_041,1,212.5,212.5
1738,ORD_00712,PROD_040,2,104.99,209.98
1739,ORD_00712,PROD_008,1,68.5,68.5
1740,ORD_00712,PROD_028,1,73.5,73.5
1741,ORD_00713,PROD_029,2,62.5,125.0
1742,ORD_00713,PROD_017,1,53.0,53.0
1743,ORD_00713,PROD_025,1,53.0,53.0
1744,ORD_00714,PROD_002,3,131.99,395.97
1745,ORD_00714,PROD_020,1,24.5,24.5
1746,ORD_00714,PROD_049,1,97.0,97.0
1747,ORD_00715,PROD_003,1,131.5,131.5
1748,ORD_00715,PROD_034,1,113.5,113.5
1749,ORD_00715,PROD_050,1,90.99,90.99
1750,ORD_00715,PROD_015,1,41.0,41.0
1751,ORD_00715,PROD_011,1,79.0,79.0
1752,ORD_00716,PROD_026,2,41.99,83.98
1753,ORD_00717,PROD_017,1,53.0,53.0
1754,ORD_00717,PROD_038,1,170.0,170.0
1755,ORD_00717,PROD_032,1,44.99,44.99
1756,ORD_00717,PROD_005,2,116.0,232.0
1757,ORD_00717,PROD_009,2,66.0,132.0
1758,ORD_00717,PROD_029,1,62.5,62.5
1759,ORD_00718,PROD_048,1,208.99,208.99
1760,ORD_00718,PROD_022,1,38.99,38.99
1761,ORD_00718,PROD_019,1,66.5,66.5
1762,ORD_00718,PROD_017,1,53.0,53.0
1763,ORD_00719,PROD_028,1,73.5,73.5
1764,ORD_00719,PROD_015,1,41.0,41.0
1765,ORD_00719,PROD_050,1,90.99,90.99
1766,ORD_00719,PROD_010,1,191.0,191.0
1767,ORD_00720,PROD_041,4,212.5,850.0
1768,ORD_00720,PROD_034,1,113.5,113.5
1769,ORD_00720,PROD_029,1,62.5,62.5
1770,ORD_00720,PROD_001,1,54.0,54.0
1771,ORD_00721,PROD_044,1,176.99,176.99
1772,ORD_00721,PROD_029,1,62.5,62.5
1773,ORD_00722,PROD_040,1,104.99,104.99
1774,ORD_00722,PROD_006,1,102.0,102.0
1775,ORD_00722,PROD_045,7,58.99,412.93
1776,ORD_00722,PROD_001,1,54.0,54.0
1777,ORD_00722,PROD_041,3,212.5,637.5
1778,ORD_00723,PROD_016,1,114.99,114.99
1779,ORD_00723,PROD_028,1,73.5,73.5
1780,ORD_00723,PROD_019,2,66.5,133.0
1781,ORD_00724,PROD_033,1,48.0,48.0
1782,ORD_00724,PROD_045,1,58.99,58.99
1783,ORD_00724,PROD_043,1,179.5,179.5
1784,ORD_00725,PROD_007,1,101.99,101.99
1785,ORD_00725,PROD_045,1,58.99,58.99
1786,ORD_00725,PROD_027,1,83.5,83.5
1787,ORD_00725,PROD_011,1,79.0,79.0
1788,ORD_00725,PROD_048,1,208.99,208.99
1789,ORD_00726,PROD_011,1,79.0,79.0
1790,ORD_00726,PROD_034,1,113.5,113.5
1791,ORD_00726,PROD_017,1,53.0,53.0
1792,ORD_00726,PROD_038,1,170.0,170.0
1793,ORD_00727,PROD_023,1,73.99,73.99
1794,ORD_00728,PROD_009,2,66.0,132.0
1795,ORD_00728,PROD_026,1,41.99,41.99
1796,ORD_00729,PROD_022,1,38.99,38.99
1797,ORD_00729,PROD_046,1,84.0,84.0
1798,ORD_00729,PROD_001,1,54.0,54.0
1799,ORD_00729,PROD_008,1,68.5,68.5
1800,ORD_00729,PROD_030,2,35.99,71.98
1801,ORD_00730,PROD_023,1,73.99,73.99
1802,ORD_00730,PROD_028,1,73.5,73.5
1803,ORD_00730,PROD_011,3,79.0,237.0
1804,ORD_00731,PROD_026,1,41.99,41.99
1805,ORD_00731,PROD_003,1,131.5,131.5
1806,ORD_00732,PROD_024,2,38.0,76.0
1807,ORD_00733,PROD_010,1,191.0,191.0
1808,ORD_00734,PROD_001,2,54.0,108.0
1809,ORD_00734,PROD_007,1,101.99,101.99
1810,ORD_00734,PROD_039,1,64.5,64.5
1811,ORD_00734,PROD_037,1,98.99,98.99
1812,ORD_00734,PROD_010,1,191.0,191.0
1813,ORD_00734,PROD_005,1,116.0,116.0
1814,ORD_00735,PROD_026,1,41.99,41.99
1815,ORD_00736,PROD_026,1,41.99,41.99
1816,ORD_00737,PROD_049,2,97.0,194.0
1817,ORD_00737,PROD_022,2,38.99,77.98
1818,ORD_00738,PROD_023,1,73.99,73.99
1819,ORD_00739,PROD_002,1,131.99,131.99
1820,ORD_00739,PROD_029,1,62.5,62.5
1821,ORD_00740,PROD_034,1,113.5,113.5
1822,ORD_00741,PROD_033,1,48.0,48.0
1823,ORD_00742,PROD_030,1,35.99,35.99
1824,ORD_00742,PROD_002,1,131.99,131.99
1825,ORD_00743,PROD_046,2,84.0,168.0
1826,ORD_00744,PROD_016,4,114.99,459.96
1827,ORD_00744,PROD_038,1,170.0,170.0
1828,ORD_00744,PROD_023,1,73.99,73.99
1829,ORD_00744,PROD_028,1,73.5,73.5
1830,ORD_00744,PROD_050,1,90.99,90.99
1831,ORD_00744,PROD_041,1,212.5,212.5
1832,ORD_00745,PROD_008,1,68.5,68.5
1833,ORD_00745,PROD_014,1,183.0,183.0
1834,ORD_00745,PROD_040,1,104.99,104.99
1835,ORD_00745,PROD_007,1,101.99,101.99
1836,ORD_00746,PROD_002,1,131.99,131.99
1837,ORD_00746,PROD_015,1,41.0,41.0
1838,ORD_00747,PROD_022,4,38.99,155.96
1839,ORD_00747,PROD_047,1,114.0,114.0
1840,ORD_00747,PROD_032,1,44.99,44.99
1841,ORD_00747,PROD_045,1,58.99,58.99
1842,ORD_00747,PROD_027,1,83.5,83.5
1843,ORD_00748,PROD_012,2,153.0,306.0
1844,ORD_00748,PROD_042,1,65.0,65.0
1845,ORD_00748,PROD_010,1,191.0,191.0
1846,ORD_00749,PROD_024,1,38.0,38.0
1847,ORD_00750,PROD_010,1,191.0,191.0
1848,ORD_00750,PROD_037,1,98.99,98.99
1849,ORD_00750,PROD_028,1,73.5,73.5
1850,ORD_00750,PROD_009,2,66.0,132.0
1851,ORD_00751,PROD_008,1,68.5,68.5
1852,ORD_00751,PROD_024,1,38.0,38.0
1853,ORD_00751,PROD_012,1,153.0,153.0
1854,ORD_00752,PROD_025,1,53.0,53.0
1855,ORD_00753,PROD_010,1,191.0,191.0
1856,ORD_00754,PROD_015,1,41.0,41.0
1857,ORD_00754,PROD_018,1,52.0,52.0
1858,ORD_00755,PROD_024,1,38.0,38.0
1859,ORD_00755,PROD_040,1,104.99,104.99
1860,ORD_00756,PROD_023,1,73.99,73.99
1861,ORD_00757,PROD_039,3,64.5,193.5
1862,ORD_00757,PROD_038,1,170.0,170.0
1863,ORD_00757,PROD_021,1,87.0,87.0
1864,ORD_00758,PROD_010,1,191.0,191.0
1865,ORD_00758,PROD_029,9,62.5,562.5
1866,ORD_00758,PROD_027,3,83.5,250.5
1867,ORD_00758,PROD_032,2,44.99,89.98
1868,ORD_00759,PROD_046,1,84.0,84.0
1869,ORD_00759,PROD_010,3,191.0,573.0
1870,ORD_00759,PROD_006,1,102.0,102.0
1871,ORD_00759,PROD_044,1,176.99,176.99
1872,ORD_00760,PROD_023,1,73.99,73.99
1873,ORD_00760,PROD_027,1,83.5,83.5
1874,ORD_00761,PROD_039,1,64.5,64.5
1875,ORD_00762,PROD_033,2,48.0,96.0
1876,ORD_00762,PROD_025,1,53.0,53.0
1877,ORD_00763,PROD_005,2,116.0,232.0
1878,ORD_00763,PROD_021,1,87.0,87.0
1879,ORD_00764,PROD_047,2,114.0,228.0
1880,ORD_00764,PROD_033,1,48.0,48.0
1881,ORD_00765,PROD_015,1,41.0,41.0
1882,ORD_00766,PROD_049,3,97.0,291.0
1883,ORD_00767,PROD_050,1,90.99,90.99
1884,ORD_00768,PROD_003,2,131.5,263.0
1885,ORD_00768,PROD_035,1,25.5,25.5
1886,ORD_00769,PROD_034,1,113.5,113.5
1887,ORD_00770,PROD_020,1,24.5,24.5
1888,ORD_00770,PROD_039,1,64.5,64.5
1889,ORD_00770,PROD_003,1,131.5,131.5
1890,ORD_00770,PROD_050,1,90.99,90.99
1891,ORD_00771,PROD_023,1,73.99,73.99
1892,ORD_00771,PROD_049,1,97.0,97.0
1893,ORD_00772,PROD_035,1,25.5,25.5
1894,ORD_00773,PROD_012,1,153.0,153.0
1895,ORD_00773,PROD_010,1,191.0,191.0
1896,ORD_00773,PROD_014,3,183.0,549.0
1897,ORD_00773,PROD_045,1,58.99,58.99
1898,ORD_00774,PROD_002,1,131.99,131.99
1899,ORD_00775,PROD_021,1,87.0,87.0
1900,ORD_00775,PROD_046,1,84.0,84.0
1901,ORD_00775,PROD_025,2,53.0,106.0
1902,ORD_00775,PROD_004,1,103.0,103.0
1903,ORD_00776,PROD_001,1,54.0,54.0
1904,ORD_00776,PROD_017,1,53.0,53.0
1905,ORD_00776,PROD_015,3,41.0,123.0
1906,ORD_00777,PROD_048,1,208.99,208.99
1907,ORD_00778,PROD_044,1,176.99,176.99
1908,ORD_00779,PROD_010,9,191.0,1719.0
1909,ORD_00779,PROD_013,1,154.5,154.5
1910,ORD_00779,PROD_049,2,97.0,194.0
1911,ORD_00779,PROD_017,1,53.0,53.0
1912,ORD_00779,PROD_037,2,98.99,197.98
1913,ORD_00780,PROD_018,3,52.0,156.0
1914,ORD_00780,PROD_036,1,98.5,98.5
1915,ORD_00780,PROD_035,1,25.5,25.5
1916,ORD_00780,PROD_047,1,114.0,114.0
1917,ORD_00781,PROD_028,1,73.5,73.5
1918,ORD_00781,PROD_033,2,48.0,96.0
1919,ORD_00782,PROD_041,1,212.5,212.5
1920,ORD_00782,PROD_010,1,191.0,191.0
1921,ORD_00782,PROD_024,1,38.0,38.0
1922,ORD_00783,PROD_005,1,116.0,116.0
1923,ORD_00784,PROD_047,1,114.0,114.0
1924,ORD_00785,PROD_006,1,102.0,102.0
1925,ORD_00785,PROD_001,1,54.0,54.0
1926,ORD_00785,PROD_017,4,53.0,212.0
1927,ORD_00786,PROD_018,1,52.0,52.0
1928,ORD_00786,PROD_010,1,191.0,191.0
1929,ORD_00786,PROD_036,1,98.5,98.5
1930,ORD_00786,PROD_046,1,84.0,84.0
1931,ORD_00786,PROD_039,3,64.5,193.5
1932,ORD_00786,PROD_047,1,114.0,114.0
1933,ORD_00787,PROD_029,1,62.5,62.5
1934,ORD_00787,PROD_021,1,87.0,87.0
1935,ORD_00787,PROD_040,1,104.99,104.99
1936,ORD_00787,PROD_012,1,153.0,153.0
1937,ORD_00787,PROD_005,1,116.0,116.0
1938,ORD_00788,PROD_023,1,73.99,73.99
1939,ORD_00788,PROD_047,1,114.0,114.0
1940,ORD_00788,PROD_024,1,38.0,38.0
1941,ORD_00788,PROD_030,2,35.99,71.98
1942,ORD_00789,PROD_047,1,114.0,114.0
1943,ORD_00790,PROD_027,1,83.5,83.5
1944,ORD_00790,PROD_001,2,54.0,108.0
1945,ORD_00790,PROD_040,4,104.99,419.96
1946,ORD_00790,PROD_009,2,66.0,132.0
1947,ORD_00791,PROD_033,2,48.0,96.0
1948,ORD_00791,PROD_009,1,66.0,66.0
1949,ORD_00792,PROD_042,1,65.0,65.0
1950,ORD_00793,PROD_044,1,176.99,176.99
1951,ORD_00794,PROD_012,1,153.0,153.0
1952,ORD_00794,PROD_008,1,68.5,68.5
1953,ORD_00794,PROD_045,1,58.99,58.99
1954,ORD_00794,PROD_006,1,102.0,102.0
1955,ORD_00794,PROD_037,1,98.99,98.99
1956,ORD_00795,PROD_050,1,90.99,90.99
1957,ORD_00796,PROD_013,1,154.5,154.5
1958,ORD_00796,PROD_045,2,58.99,117.98
1959,ORD_00797,PROD_029,1,62.5,62.5
1960,ORD_00798,PROD_034,1,113.5,113.5
1961,ORD_00799,PROD_030,1,35.99,35.99
1962,ORD_00800,PROD_002,1,131.99,131.99
1963,ORD_00800,PROD_019,1,66.5,66.5
1964,ORD_00800,PROD_038,1,170.0,170.0
1965,ORD_00801,PROD_001,1,54.0,54.0
1966,ORD_00802,PROD_040,1,104.99,104.99
1967,ORD_00802,PROD_043,1,179.5,179.5
1968,ORD_00803,PROD_036,1,98.5,98.5
1969,ORD_00803,PROD_017,2,53.0,106.0
1970,ORD_00803,PROD_015,1,41.0,41.0
1971,ORD_00803,PROD_010,1,191.0,191.0
1972,ORD_00804,PROD_008,1,68.5,68.5
1973,ORD_00804,PROD_037,1,98.99,98.99
1974,ORD_00805,PROD_029,2,62.5,125.0
1975,ORD_00805,PROD_002,1,131.99,131.99
1976,ORD_00805,PROD_026,1,41.99,41.99
1977,ORD_00805,PROD_042,1,65.0,65.0
1978,ORD_00806,PROD_028,1,73.5,73.5
1979,ORD_00806,PROD_048,1,208.99,208.99
1980,ORD_00806,PROD_025,3,53.0,159.0
1981,ORD_00807,PROD_046,1,84.0,84.0
1982,ORD_00807,PROD_009,1,66.0,66.0
1983,ORD_00808,PROD_042,1,65.0,65.0
1984,ORD_00808,PROD_048,1,208.99,208.99
1985,ORD_00809,PROD_034,1,113.5,113.5
1986,ORD_00809,PROD_021,1,87.0,87.0
1987,ORD_00810,PROD_018,1,52.0,52.0
1988,ORD_00810,PROD_003,3,131.5,394.5
1989,ORD_00810,PROD_035,1,25.5,25.5
1990,ORD_00810,PROD_038,1,170.0,170.0
1991,ORD_00810,PROD_039,1,64.5,64.5
1992,ORD_00811,PROD_011,1,79.0,79.0
1993,ORD_00812,PROD_029,2,62.5,125.0
1994,ORD_00813,PROD_025,1,53.0,53.0
1995,ORD_00813,PROD_004,1,103.0,103.0
1996,ORD_00813,PROD_035,1,25.5,25.5
1997,ORD_00814,PROD_045,1,58.99,58.99
1998,ORD_00814,PROD_020,2,24.5,49.0
1999,ORD_00814,PROD_031,1,100.5,100.5
2000,ORD_00814,PROD_038,1,170.0,170.0
2001,ORD_00815,PROD_043,1,179.5,179.5
2002,ORD_00816,PROD_003,1,131.5,131.5
2003,ORD_00816,PROD_032,3,44.99,134.97
2004,ORD_00817,PROD_041,1,212.5,212.5
2005,ORD_00817,PROD_038,1,170.0,170.0
2006,ORD_00817,PROD_006,1,102.0,102.0
2007,ORD_00817,PROD_025,1,53.0,53.0
2008,ORD_00818,PROD_050,1,90.99,90.99
2009,ORD_00818,PROD_045,1,58.99,58.99
2010,ORD_00818,PROD_011,1,79.0,79.0
2011,ORD_00818,PROD_039,1,64.5,64.5
2012,ORD_00818,PROD_017,1,53.0,53.0
2013,ORD_00818,PROD_042,1,65.0,65.0
2014,ORD_00819,PROD_047,1,114.0,114.0
2015,ORD_00820,PROD_009,4,66.0,264.0
2016,ORD_00820,PROD_011,1,79.0,79.0
2017,ORD_00821,PROD_005,1,116.0,116.0
2018,ORD_00822,PROD_039,1,64.5,64.5
2019,ORD_00822,PROD_016,1,114.99,114.99
2020,ORD_00823,PROD_024,1,38.0,38.0
2021,ORD_00823,PROD_018,1,52.0,52.0
2022,ORD_00823,PROD_034,1,113.5,113.5
2023,ORD_00824,PROD_047,1,114.0,114.0
2024,ORD_00824,PROD_036,1,98.5,98.5
2025,ORD_00824,PROD_046,2,84.0,168.0
2026,ORD_00824,PROD_006,1,102.0,102.0
2027,ORD_00824,PROD_035,1,25.5,25.5
2028,ORD_00825,PROD_006,3,102.0,306.0
2029,ORD_00826,PROD_005,1,116.0,116.0
2030,ORD_00826,PROD_015,2,41.0,82.0
2031,ORD_00827,PROD_035,1,25.5,25.5
2032,ORD_00828,PROD_011,1,79.0,79.0
2033,ORD_00828,PROD_041,1,212.5,212.5
2034,ORD_00828,PROD_029,1,62.5,62.5
2035,ORD_00829,PROD_041,1,212.5,212.5
2036,ORD_00830,PROD_039,1,64.5,64.5
2037,ORD_00830,PROD_010,1,191.0,191.0
2038,ORD_00831,PROD_006,1,102.0,102.0
2039,ORD_00831,PROD_011,1,79.0,79.0
2040,ORD_00831,PROD_047,3,114.0,342.0
2041,ORD_00832,PROD_018,10,52.0,520.0
2042,ORD_00832,PROD_007,2,101.99,203.98
2043,ORD_00832,PROD_048,2,208.99,417.98
2044,ORD_00832,PROD_013,1,154.5,154.5
2045,ORD_00833,PROD_017,2,53.0,106.0
2046,ORD_00833,PROD_013,1,154.5,154.5
2047,ORD_00833,PROD_011,1,79.0,79.0
2048,ORD_00833,PROD_043,1,179.5,179.5
2049,ORD_00833,PROD_046,1,84.0,84.0
2050,ORD_00834,PROD_037,1,98.99,98.99
2051,ORD_00834,PROD_033,1,48.0,48.0
2052,ORD_00834,PROD_041,1,212.5,212.5
2053,ORD_00835,PROD_009,1,66.0,66.0
2054,ORD_00835,PROD_039,1,64.5,64.5
2055,ORD_00836,PROD_029,1,62.5,62.5
2056,ORD_00836,PROD_024,2,38.0,76.0
2057,ORD_00836,PROD_013,1,154.5,154.5
2058,ORD_00836,PROD_025,1,53.0,53.0
2059,ORD_00837,PROD_011,2,79.0,158.0
2060,ORD_00838,PROD_019,1,66.5,66.5
2061,ORD_00838,PROD_020,1,24.5,24.5
2062,ORD_00838,PROD_029,1,62.5,62.5
2063,ORD_00838,PROD_033,2,48.0,96.0
2064,ORD_00839,PROD_010,1,191.0,191.0
2065,ORD_00839,PROD_031,1,100.5,100.5
2066,ORD_00839,PROD_047,1,114.0,114.0
2067,ORD_00840,PROD_048,1,208.99,208.99
2068,ORD_00840,PROD_009,1,66.0,66.0
2069,ORD_00841,PROD_047,1,114.0,114.0
2070,ORD_00842,PROD_018,1,52.0,52.0
2071,ORD_00842,PROD_038,1,170.0,170.0
2072,ORD_00842,PROD_013,1,154.5,154.5
2073,ORD_00843,PROD_041,1,212.5,212.5
2074,ORD_00843,PROD_049,1,97.0,97.0
2075,ORD_00844,PROD_031,1,100.5,100.5
2076,ORD_00845,PROD_004,1,103.0,103.0
2077,ORD_00845,PROD_020,1,24.5,24.5
2078,ORD_00846,PROD_039,1,64.5,64.5
2079,ORD_00846,PROD_033,1,48.0,48.0
2080,ORD_00846,PROD_022,2,38.99,77.98
2081,ORD_00846,PROD_034,1,113.5,113.5
2082,ORD_00847,PROD_037,1,98.99,98.99
2083,ORD_00848,PROD_040,2,104.99,209.98
2084,ORD_00848,PROD_014,1,183.0,183.0
2085,ORD_00848,PROD_020,1,24.5,24.5
2086,ORD_00848,PROD_021,1,87.0,87.0
2087,ORD_00849,PROD_015,3,41.0,123.0
2088,ORD_00849,PROD_036,1,98.5,98.5
2089,ORD_00849,PROD_003,1,131.5,131.5
2090,ORD_00850,PROD_015,3,41.0,123.0
2091,ORD_00851,PROD_024,1,38.0,38.0
2092,ORD_00851,PROD_036,2,98.5,197.0
2093,ORD_00852,PROD_037,1,98.99,98.99
2094,ORD_00853,PROD_049,2,97.0,194.0
2095,ORD_00853,PROD_025,1,53.0,53.0
2096,ORD_00853,PROD_041,1,212.5,212.5
2097,ORD_00854,PROD_031,1,100.5,100.5
2098,ORD_00854,PROD_041,1,212.5,212.5
2099,ORD_00854,PROD_045,1,58.99,58.99
2100,ORD_00855,PROD_007,1,101.99,101.99
2101,ORD_00856,PROD_006,1,102.0,102.0
2102,ORD_00856,PROD_019,2,66.5,133.0
2103,ORD_00857,PROD_050,1,90.99,90.99
2104,ORD_00857,PROD_049,1,97.0,97.0
2105,ORD_00857,PROD_022,2,38.99,77.98
2106,ORD_00857,PROD_003,1,131.5,131.5
2107,ORD_00858,PROD_012,1,153.0,153.0
2108,ORD_00858,PROD_028,1,73.5,73.5
2109,ORD_00859,PROD_033,1,48.0,48.0
2110,ORD_00859,PROD_037,1,98.99,98.99
2111,ORD_00859,PROD_015,1,41.0,41.0
2112,ORD_00859,PROD_039,1,64.5,64.5
2113,ORD_00860,PROD_005,1,116.0,116.0
2114,ORD_00861,PROD_009,1,66.0,66.0
2115,ORD_00861,PROD_014,3,183.0,549.0
2116,ORD_00862,PROD_022,1,38.99,38.99
2117,ORD_00863,PROD_008,1,68.5,68.5
2118,ORD_00864,PROD_029,1,62.5,62.5
2119,ORD_00864,PROD_038,1,170.0,170.0
2120,ORD_00864,PROD_028,1,73.5,73.5
2121,ORD_00865,PROD_031,1,100.5,100.5
2122,ORD_00866,PROD_050,3,90.99,272.97
2123,ORD_00867,PROD_037,1,98.99,98.99
2124,ORD_00867,PROD_008,1,68.5,68.5
2125,ORD_00867,PROD_022,2,38.99,77.98
2126,ORD_00868,PROD_010,1,191.0,191.0
2127,ORD_00868,PROD_027,2,83.5,167.0
2128,ORD_00869,PROD_022,3,38.99,116.97
2129,ORD_00869,PROD_034,3,113.5,340.5
2130,ORD_00869,PROD_040,2,104.99,209.98
2131,ORD_00869,PROD_035,1,25.5,25.5
2132,ORD_00870,PROD_043,2,179.5,359.0
2133,ORD_00870,PROD_028,1,73.5,73.5
2134,ORD_00870,PROD_011,1,79.0,79.0
2135,ORD_00871,PROD_035,2,25.5,51.0
2136,ORD_00871,PROD_005,4,116.0,464.0
2137,ORD_00872,PROD_011,1,79.0,79.0
2138,ORD_00872,PROD_026,1,41.99,41.99
2139,ORD_00873,PROD_024,1,38.0,38.0
2140,ORD_00873,PROD_019,1,66.5,66.5
2141,ORD_00873,PROD_047,2,114.0,228.0
2142,ORD_00874,PROD_032,2,44.99,89.98
2143,ORD_00874,PROD_036,1,98.5,98.5
2144,ORD_00875,PROD_047,1,114.0,114.0
2145,ORD_00875,PROD_017,1,53.0,53.0
2146,ORD_00876,PROD_014,2,183.0,366.0
2147,ORD_00877,PROD_036,1,98.5,98.5
2148,ORD_00877,PROD_003,2,131.5,263.0
2149,ORD_00877,PROD_006,1,102.0,102.0
2150,ORD_00877,PROD_026,1,41.99,41.99
2151,ORD_00878,PROD_032,1,44.99,44.99
2152,ORD_00879,PROD_036,1,98.5,98.5
2153,ORD_00879,PROD_044,1,176.99,176.99
2154,ORD_00879,PROD_005,1,116.0,116.0
2155,ORD_00879,PROD_016,1,114.99,114.99
2156,ORD_00880,PROD_032,2,44.99,89.98
2157,ORD_00880,PROD_008,1,68.5,68.5
2158,ORD_00881,PROD_036,4,98.5,394.0
2159,ORD_00882,PROD_035,1,25.5,25.5
2160,ORD_00882,PROD_034,3,113.5,340.5
2161,ORD_00883,PROD_039,2,64.5,129.0
2162,ORD_00884,PROD_009,1,66.0,66.0
2163,ORD_00884,PROD_047,1,114.0,114.0
2164,ORD_00884,PROD_017,1,53.0,53.0
2165,ORD_00885,PROD_023,1,73.99,73.99
2166,ORD_00885,PROD_048,3,208.99,626.97
2167,ORD_00885,PROD_001,1,54.0,54.0
2168,ORD_00886,PROD_021,1,87.0,87.0
2169,ORD_00887,PROD_044,2,176.99,353.98
2170,ORD_00888,PROD_037,3,98.99,296.97
2171,ORD_00889,PROD_031,1,100.5,100.5
2172,ORD_00890,PROD_020,1,24.5,24.5
2173,ORD_00891,PROD_013,1,154.5,154.5
2174,ORD_00891,PROD_006,1,102.0,102.0
2175,ORD_00892,PROD_016,1,114.99,114.99
2176,ORD_00892,PROD_050,1,90.99,90.99
2177,ORD_00893,PROD_004,1,103.0,103.0
2178,ORD_00894,PROD_034,10,113.5,1135.0
2179,ORD_00894,PROD_033,1,48.0,48.0
2180,ORD_00894,PROD_009,1,66.0,66.0
2181,ORD_00895,PROD_005,1,116.0,116.0
2182,ORD_00895,PROD_009,1,66.0,66.0
2183,ORD_00895,PROD_040,1,104.99,104.99
2184,ORD_00895,PROD_007,2,101.99,203.98
2185,ORD_00896,PROD_044,1,176.99,176.99
