spend_id,spend_date,channel_id,campaign_name,impressions,clicks,spend_usd
2170,2025-01-24,4,Partner_Syndication_Cashback,27680,606,377.5
2171,2025-01-25,2,Search_Brand_Core,12042,539,847.59
2172,2025-01-25,3,Meta_Advantage_Catalog_Ads,46701,1019,1164.55
2173,2025-01-25,4,Affiliate_Creator_Network,27610,707,296.2
2174,2025-01-26,2,Search_Generic_HighIntent,16806,712,993.56
2175,2025-01-26,3,TikTok_Creator_Lifestyle,62387,1159,888.7
2176,2025-01-26,4,Editorial_Lifestyle_Reviews,41540,837,329.3
2177,2025-01-27,2,Search_Competitor_Conquest,29067,755,1027.51
2178,2025-01-27,3,Instagram_Story_Retargeting,70100,991,824.16
2179,2025-01-27,4,Partner_Syndication_Cashback,28637,607,405.44
2180,2025-01-28,2,Search_Brand_Core,24427,759,794.69
2181,2025-01-28,3,Meta_Advantage_Catalog_Ads,60128,1414,1245.54
2182,2025-01-28,4,Affiliate_Creator_Network,19924,490,236.39
2183,2025-01-29,2,Search_Generic_HighIntent,14878,406,749.71
2184,2025-01-29,3,TikTok_Creator_Lifestyle,57734,1108,1223.71
2185,2025-01-29,4,Editorial_Lifestyle_Reviews,21544,476,265.29
2186,2025-01-30,2,Search_Competitor_Conquest,16913,736,1010.85
2187,2025-01-30,3,Instagram_Story_Retargeting,68302,1451,1247.94
2188,2025-01-30,4,Partner_Syndication_Cashback,23856,491,349.81
2189,2025-01-31,2,Search_Brand_Core,13455,568,949.83
2190,2025-01-31,3,Meta_Advantage_Catalog_Ads,57668,922,1000.79
2191,2025-01-31,4,Affiliate_Creator_Network,40496,903,366.92
2192,2025-02-01,2,Search_Generic_HighIntent,16799,550,663.05
2193,2025-02-01,3,TikTok_Creator_Lifestyle,73633,1597,1085.27
2194,2025-02-01,4,Editorial_Lifestyle_Reviews,9420,274,179.98
2195,2025-02-02,2,Search_Competitor_Conquest,12032,521,827.07
2196,2025-02-02,3,Instagram_Story_Retargeting,97077,1776,1373.75
2197,2025-02-02,4,Partner_Syndication_Cashback,31277,915,427.16
2198,2025-02-03,2,Search_Brand_Core,17804,476,793.11
2199,2025-02-03,3,Meta_Advantage_Catalog_Ads,30297,706,845.98
2200,2025-02-03,4,Affiliate_Creator_Network,25894,625,456.25
2201,2025-02-04,2,Search_Generic_HighIntent,18787,658,673.24
2202,2025-02-04,3,TikTok_Creator_Lifestyle,60571,730,842.67
2203,2025-02-04,4,Editorial_Lifestyle_Reviews,23286,484,217.11
2204,2025-02-05,2,Search_Competitor_Conquest,13502,426,648.76
2205,2025-02-05,3,Instagram_Story_Retargeting,48605,964,1083.12
2206,2025-02-05,4,Partner_Syndication_Cashback,34987,708,351.26
2207,2025-02-06,2,Search_Brand_Core,11620,435,790.58
2208,2025-02-06,3,Meta_Advantage_Catalog_Ads,54152,1238,1010.04
2209,2025-02-06,4,Affiliate_Creator_Network,22736,691,396.82
2210,2025-02-07,2,Search_Generic_HighIntent,19100,550,830.45
2211,2025-02-07,3,TikTok_Creator_Lifestyle,33308,659,774.54
2212,2025-02-07,4,Editorial_Lifestyle_Reviews,25655,484,283.68
2213,2025-02-08,2,Search_Competitor_Conquest,17668,726,802.37
2214,2025-02-08,3,Instagram_Story_Retargeting,108370,1343,931.81
2215,2025-02-08,4,Partner_Syndication_Cashback,43577,816,343.1
2216,2025-02-09,2,Search_Brand_Core,24614,807,994.74
2217,2025-02-09,3,Meta_Advantage_Catalog_Ads,56665,899,989.94
2218,2025-02-09,4,Affiliate_Creator_Network,27250,568,268.94
2219,2025-02-10,2,Search_Generic_HighIntent,28682,808,790.48
2220,2025-02-10,3,TikTok_Creator_Lifestyle,77993,994,1109.41
2221,2025-02-10,4,Editorial_Lifestyle_Reviews,12410,378,269.75
2222,2025-02-11,2,Search_Competitor_Conquest,22158,740,834.63
2223,2025-02-11,3,Instagram_Story_Retargeting,84002,1423,839.66
2224,2025-02-11,4,Partner_Syndication_Cashback,24631,654,323.17
2225,2025-02-12,2,Search_Brand_Core,13549,553,679.23
2226,2025-02-12,3,Meta_Advantage_Catalog_Ads,88473,1719,1246.68
2227,2025-02-12,4,Affiliate_Creator_Network,23826,675,250.72
2228,2025-02-13,2,Search_Generic_HighIntent,15947,554,722.86
2229,2025-02-13,3,TikTok_Creator_Lifestyle,101306,1674,947.62
2230,2025-02-13,4,Editorial_Lifestyle_Reviews,34319,801,477.56
2231,2025-02-14,2,Search_Competitor_Conquest,14565,391,575.1
2232,2025-02-14,3,Instagram_Story_Retargeting,58035,1016,1042.82
2233,2025-02-14,4,Partner_Syndication_Cashback,37827,694,256.11
2234,2025-02-15,2,Search_Brand_Core,12717,380,661.03
2235,2025-02-15,3,Meta_Advantage_Catalog_Ads,76383,977,956.22
2236,2025-02-15,4,Affiliate_Creator_Network,15010,411,198.44
2237,2025-02-16,2,Search_Generic_HighIntent,12561,532,849.2
2238,2025-02-16,3,TikTok_Creator_Lifestyle,51911,1132,1351.75
2239,2025-02-16,4,Editorial_Lifestyle_Reviews,23349,659,450.02
2240,2025-02-17,2,Search_Competitor_Conquest,16520,570,1019.43
2241,2025-02-17,3,Instagram_Story_Retargeting,63911,1474,1267.94
2242,2025-02-17,4,Partner_Syndication_Cashback,16786,490,331.95
2243,2025-02-18,2,Search_Brand_Core,21382,838,952.04
2244,2025-02-18,3,Meta_Advantage_Catalog_Ads,42750,1017,1175.49
2245,2025-02-18,4,Affiliate_Creator_Network,27333,556,323.52
2246,2025-02-19,2,Search_Generic_HighIntent,21218,838,957.75
2247,2025-02-19,3,TikTok_Creator_Lifestyle,100573,1483,1199.73
2248,2025-02-19,4,Editorial_Lifestyle_Reviews,13200,332,229.61
2249,2025-02-20,2,Search_Competitor_Conquest,14465,434,686.97
2250,2025-02-20,3,Instagram_Story_Retargeting,137296,2005,1436.92
2251,2025-02-20,4,Partner_Syndication_Cashback,17400,423,234.87
2252,2025-02-21,2,Search_Brand_Core,20297,647,867.29
2253,2025-02-21,3,Meta_Advantage_Catalog_Ads,52282,1258,873.88
2254,2025-02-21,4,Affiliate_Creator_Network,13288,300,223.95
2255,2025-02-22,2,Search_Generic_HighIntent,18075,473,537.42
2256,2025-02-22,3,TikTok_Creator_Lifestyle,76614,1255,1077.87
2257,2025-02-22,4,Editorial_Lifestyle_Reviews,16593,517,311.14
2258,2025-02-23,2,Search_Competitor_Conquest,17144,709,1096.74
2259,2025-02-23,3,Instagram_Story_Retargeting,77276,1635,1379.52
2260,2025-02-23,4,Partner_Syndication_Cashback,11346,357,233.29
2261,2025-02-24,2,Search_Brand_Core,9276,405,685.64
2262,2025-02-24,3,Meta_Advantage_Catalog_Ads,47003,1131,981.19
2263,2025-02-24,4,Affiliate_Creator_Network,52477,1201,481.9
2264,2025-02-25,2,Search_Generic_HighIntent,24226,763,846.95
2265,2025-02-25,3,TikTok_Creator_Lifestyle,62143,1200,729.21
2266,2025-02-25,4,Editorial_Lifestyle_Reviews,19518,564,343.93
2267,2025-02-26,2,Search_Competitor_Conquest,24929,631,731.68
2268,2025-02-26,3,Instagram_Story_Retargeting,81793,1171,841.89
2269,2025-02-26,4,Partner_Syndication_Cashback,16724,457,188.85
2270,2025-02-27,2,Search_Brand_Core,12865,527,942.54
2271,2025-02-27,3,Meta_Advantage_Catalog_Ads,106088,2051,1223.26
2272,2025-02-27,4,Affiliate_Creator_Network,18667,438,228.96
2273,2025-02-28,2,Search_Generic_HighIntent,16324,632,737.39
2274,2025-02-28,3,TikTok_Creator_Lifestyle,58877,1187,1231.74
2275,2025-02-28,4,Editorial_Lifestyle_Reviews,31009,872,316.18
2276,2025-03-01,2,Search_Competitor_Conquest,23925,755,873.44
2277,2025-03-01,3,Instagram_Story_Retargeting,84182,1531,1434.54
2278,2025-03-01,4,Partner_Syndication_Cashback,29533,726,374.19
2279,2025-03-02,2,Search_Brand_Core,18986,735,968.4
2280,2025-03-02,3,Meta_Advantage_Catalog_Ads,63526,996,1052.49
2281,2025-03-02,4,Affiliate_Creator_Network,30328,823,499.83
2282,2025-03-03,2,Search_Generic_HighIntent,18114,637,1153.68
2283,2025-03-03,3,TikTok_Creator_Lifestyle,110606,1667,1657.1
2284,2025-03-03,4,Editorial_Lifestyle_Reviews,31707,694,360.67
2285,2025-03-04,2,Search_Competitor_Conquest,18691,693,881.44
2286,2025-03-04,3,Instagram_Story_Retargeting,55970,990,1052.54
2287,2025-03-04,4,Partner_Syndication_Cashback,47031,1156,442.18
2288,2025-03-05,2,Search_Brand_Core,14463,461,710.41
2289,2025-03-05,3,Meta_Advantage_Catalog_Ads,114385,2211,1606.84
2290,2025-03-05,4,Affiliate_Creator_Network,20865,512,306.01
2291,2025-03-06,2,Search_Generic_HighIntent,34153,930,1016.73
2292,2025-03-06,3,TikTok_Creator_Lifestyle,53975,937,1124.01
2293,2025-03-06,4,Editorial_Lifestyle_Reviews,19639,359,262.77
2294,2025-03-07,2,Search_Competitor_Conquest,13282,575,908.76
2295,2025-03-07,3,Instagram_Story_Retargeting,70213,1732,1428.47
2296,2025-03-07,4,Partner_Syndication_Cashback,10772,322,239.96
2297,2025-03-08,2,Search_Brand_Core,33035,920,1051.02
2298,2025-03-08,3,Meta_Advantage_Catalog_Ads,77336,1454,1252.22
2299,2025-03-08,4,Affiliate_Creator_Network,34265,766,458.36
2300,2025-03-09,2,Search_Generic_HighIntent,34944,1008,1035.1
2301,2025-03-09,3,TikTok_Creator_Lifestyle,50748,1074,1145.87
2302,2025-03-09,4,Editorial_Lifestyle_Reviews,32750,896,447.97
2303,2025-03-10,2,Search_Competitor_Conquest,20451,735,1276.35
2304,2025-03-10,3,Instagram_Story_Retargeting,111509,2026,1738.33
2305,2025-03-10,4,Partner_Syndication_Cashback,47615,1121,565.43
2306,2025-03-11,2,Search_Brand_Core,17049,612,852.51
2307,2025-03-11,3,Meta_Advantage_Catalog_Ads,117045,1736,1390.84
2308,2025-03-11,4,Affiliate_Creator_Network,32599,1008,492.31
2309,2025-03-12,2,Search_Generic_HighIntent,15700,561,803.32
2310,2025-03-12,3,TikTok_Creator_Lifestyle,106760,2544,1519.46
2311,2025-03-12,4,Editorial_Lifestyle_Reviews,26569,668,390.33
2312,2025-03-13,2,Search_Competitor_Conquest,19854,601,824.12
2313,2025-03-13,3,Instagram_Story_Retargeting,75040,1386,1322.33
2314,2025-03-13,4,Partner_Syndication_Cashback,37817,779,295.49
2315,2025-03-14,2,Search_Brand_Core,18840,538,795.59
2316,2025-03-14,3,Meta_Advantage_Catalog_Ads,183015,2413,1561.11
2317,2025-03-14,4,Affiliate_Creator_Network,44206,1059,495.6
2318,2025-03-15,2,Search_Generic_HighIntent,15115,594,1067.71
2319,2025-03-15,3,TikTok_Creator_Lifestyle,37252,926,847.85
2320,2025-03-15,4,Editorial_Lifestyle_Reviews,50417,1187,465.76
2321,2025-03-16,2,Search_Competitor_Conquest,24835,966,988.55
2322,2025-03-16,3,Instagram_Story_Retargeting,129339,1704,1263.52
2323,2025-03-16,4,Partner_Syndication_Cashback,44035,1059,437.85
2324,2025-03-17,2,Search_Brand_Core,17635,492,888.21
2325,2025-03-17,3,Meta_Advantage_Catalog_Ads,178793,2323,1481.67
2326,2025-03-17,4,Affiliate_Creator_Network,45059,899,334.25
2327,2025-03-18,2,Search_Generic_HighIntent,23405,626,950.84
2328,2025-03-18,3,TikTok_Creator_Lifestyle,89931,1353,1227.19
2329,2025-03-18,4,Editorial_Lifestyle_Reviews,42928,905,342.6
2330,2025-03-19,2,Search_Competitor_Conquest,11330,509,937.61
2331,2025-03-19,3,Instagram_Story_Retargeting,157792,2059,1638.96
2332,2025-03-19,4,Partner_Syndication_Cashback,40499,737,327.92
2333,2025-03-20,2,Search_Brand_Core,20350,647,861.08
2334,2025-03-20,3,Meta_Advantage_Catalog_Ads,71023,1182,1183.38
2335,2025-03-20,4,Affiliate_Creator_Network,49378,1261,562.91
2336,2025-03-21,2,Search_Generic_HighIntent,20678,580,794.36
2337,2025-03-21,3,TikTok_Creator_Lifestyle,70840,1093,1015.09
2338,2025-03-21,4,Editorial_Lifestyle_Reviews,21019,391,281.96
2339,2025-03-22,2,Search_Competitor_Conquest,20858,626,889.98
2340,2025-03-22,3,Instagram_Story_Retargeting,92859,1985,1114.3
2341,2025-03-22,4,Partner_Syndication_Cashback,27936,626,267.44
2342,2025-03-23,2,Search_Brand_Core,18344,806,1335.39
2343,2025-03-23,3,Meta_Advantage_Catalog_Ads,90952,1659,1599.59
2344,2025-03-23,4,Affiliate_Creator_Network,45710,1050,582.33
2345,2025-03-24,2,Search_Generic_HighIntent,30313,833,1182.23
2346,2025-03-24,3,TikTok_Creator_Lifestyle,82925,1908,1372.12
2347,2025-03-24,4,Editorial_Lifestyle_Reviews,24180,585,397.31
2348,2025-03-25,2,Search_Competitor_Conquest,24280,1056,1086.16
2349,2025-03-25,3,Instagram_Story_Retargeting,122132,1849,1260.85
2350,2025-03-25,4,Partner_Syndication_Cashback,22321,626,310.79
2351,2025-03-26,2,Search_Brand_Core,21506,773,1186.69
2352,2025-03-26,3,Meta_Advantage_Catalog_Ads,49728,1146,1236.87
2353,2025-03-26,4,Affiliate_Creator_Network,18571,437,319.48
2354,2025-03-27,2,Search_Generic_HighIntent,17966,702,1277.42
2355,2025-03-27,3,TikTok_Creator_Lifestyle,94875,1285,1170.09
2356,2025-03-27,4,Editorial_Lifestyle_Reviews,42296,1173,542.36
2357,2025-03-28,2,Search_Competitor_Conquest,33143,1089,1167.44
2358,2025-03-28,3,Instagram_Story_Retargeting,122682,1751,1389.98
2359,2025-03-28,4,Partner_Syndication_Cashback,17203,466,238.81
2360,2025-03-29,2,Search_Brand_Core,25137,855,896.51
2361,2025-03-29,3,Meta_Advantage_Catalog_Ads,71320,1532,1059.9
2362,2025-03-29,4,Affiliate_Creator_Network,16718,517,292.46
2363,2025-03-30,2,Search_Generic_HighIntent,28604,757,1125.58
2364,2025-03-30,3,TikTok_Creator_Lifestyle,94702,2078,1186.1
2365,2025-03-30,4,Editorial_Lifestyle_Reviews,62554,1318,559.5
2366,2025-03-31,2,Search_Competitor_Conquest,18245,683,998.92
2367,2025-03-31,3,Instagram_Story_Retargeting,91124,1443,1635.34
2368,2025-03-31,4,Partner_Syndication_Cashback,38866,866,497.2
2369,2025-04-01,2,Search_Brand_Core,30046,1179,1167.91
2370,2025-04-01,3,Meta_Advantage_Catalog_Ads,68031,1275,1454.15
2371,2025-04-01,4,Affiliate_Creator_Network,16776,483,329.01
2372,2025-04-02,2,Search_Generic_HighIntent,19402,589,959.97
2373,2025-04-02,3,TikTok_Creator_Lifestyle,75618,1220,1348.48
2374,2025-04-02,4,Editorial_Lifestyle_Reviews,17789,519,378.87
2375,2025-04-03,2,Search_Competitor_Conquest,23414,1052,1332.15
2376,2025-04-03,3,Instagram_Story_Retargeting,74052,1350,1165.38
2377,2025-04-03,4,Partner_Syndication_Cashback,27164,767,547.14
2378,2025-04-04,2,Search_Brand_Core,22297,785,1025.54
2379,2025-04-04,3,Meta_Advantage_Catalog_Ads,135062,2504,1287.9
2380,2025-04-04,4,Affiliate_Creator_Network,26733,779,493.65
2381,2025-04-05,2,Search_Generic_HighIntent,22634,581,814.34
2382,2025-04-05,3,TikTok_Creator_Lifestyle,84151,1289,1072.18
2383,2025-04-05,4,Editorial_Lifestyle_Reviews,14321,345,216.21
2384,2025-04-06,2,Search_Competitor_Conquest,25953,928,1055.8
2385,2025-04-06,3,Instagram_Story_Retargeting,87258,1706,1419.22
2386,2025-04-06,4,Partner_Syndication_Cashback,19742,375,267.56
2387,2025-04-07,2,Search_Brand_Core,27681,982,1077.01
2388,2025-04-07,3,Meta_Advantage_Catalog_Ads,67745,1162,1280.16
2389,2025-04-07,4,Affiliate_Creator_Network,59819,1093,491.49
2390,2025-04-08,2,Search_Generic_HighIntent,18952,648,912.9
2391,2025-04-08,3,TikTok_Creator_Lifestyle,66029,1647,1638.36
2392,2025-04-08,4,Editorial_Lifestyle_Reviews,18737,483,321.74
2393,2025-04-09,2,Search_Competitor_Conquest,14575,555,1019.82
2394,2025-04-09,3,Instagram_Story_Retargeting,115553,1578,1590.34
2395,2025-04-09,4,Partner_Syndication_Cashback,26601,821,446.4
2396,2025-04-10,2,Search_Brand_Core,46607,1290,1288.45
2397,2025-04-10,3,Meta_Advantage_Catalog_Ads,99310,1296,1095.1
2398,2025-04-10,4,Affiliate_Creator_Network,30806,915,522.16
2399,2025-04-11,2,Search_Generic_HighIntent,22304,610,850.09
2400,2025-04-11,3,TikTok_Creator_Lifestyle,190462,2539,1580.64
2401,2025-04-11,4,Editorial_Lifestyle_Reviews,22483,438,294.37
2402,2025-04-12,2,Search_Competitor_Conquest,14292,572,920.15
2403,2025-04-12,3,Instagram_Story_Retargeting,97171,1733,941.27
2404,2025-04-12,4,Partner_Syndication_Cashback,18266,420,264.33
2405,2025-04-13,2,Search_Brand_Core,29435,1070,1078.61
2406,2025-04-13,3,Meta_Advantage_Catalog_Ads,95163,1230,1199.18
2407,2025-04-13,4,Affiliate_Creator_Network,47751,981,612.24
2408,2025-04-14,2,Search_Generic_HighIntent,24059,675,821.59
2409,2025-04-14,3,TikTok_Creator_Lifestyle,55741,1106,1228.83
2410,2025-04-14,4,Editorial_Lifestyle_Reviews,26598,574,328.78
2411,2025-04-15,2,Search_Competitor_Conquest,32765,1299,1209.73
2412,2025-04-15,3,Instagram_Story_Retargeting,192282,2737,1496.98
2413,2025-04-15,4,Partner_Syndication_Cashback,19672,502,350.17
2414,2025-04-16,2,Search_Brand_Core,15302,636,1045.03
2415,2025-04-16,3,Meta_Advantage_Catalog_Ads,69466,1482,1268.48
2416,2025-04-16,4,Affiliate_Creator_Network,24712,452,312.95
2417,2025-04-17,2,Search_Generic_HighIntent,17607,560,930.14
2418,2025-04-17,3,TikTok_Creator_Lifestyle,98096,1854,1169.36
2419,2025-04-17,4,Editorial_Lifestyle_Reviews,81349,1499,567.11
2420,2025-04-18,2,Search_Competitor_Conquest,17135,524,947.9
2421,2025-04-18,3,Instagram_Story_Retargeting,93427,1465,1642.58
2422,2025-04-18,4,Partner_Syndication_Cashback,30836,776,484.3
2423,2025-04-19,2,Search_Brand_Core,12187,498,833.85
2424,2025-04-19,3,Meta_Advantage_Catalog_Ads,61249,1116,1338.21
2425,2025-04-19,4,Affiliate_Creator_Network,29720,623,433.25
2426,2025-04-20,2,Search_Generic_HighIntent,15522,654,840.1
2427,2025-04-20,3,TikTok_Creator_Lifestyle,108139,1308,1294.58
2428,2025-04-20,4,Editorial_Lifestyle_Reviews,33255,659,393.19
2429,2025-04-21,2,Search_Competitor_Conquest,29748,1285,1347.24
2430,2025-04-21,3,Instagram_Story_Retargeting,51808,1029,1230.39
2431,2025-04-21,4,Partner_Syndication_Cashback,41420,789,296.9
2432,2025-04-22,2,Search_Brand_Core,18361,607,1013.73
2433,2025-04-22,3,Meta_Advantage_Catalog_Ads,72215,1367,1247.11
2434,2025-04-22,4,Affiliate_Creator_Network,29506,826,445.16
2435,2025-04-23,2,Search_Generic_HighIntent,39336,993,1224.4
2436,2025-04-23,3,TikTok_Creator_Lifestyle,68405,1127,1000.47
2437,2025-04-23,4,Editorial_Lifestyle_Reviews,34447,871,523.34
2438,2025-04-24,2,Search_Competitor_Conquest,27202,1126,1290.29
2439,2025-04-24,3,Instagram_Story_Retargeting,46208,1116,1041.83
2440,2025-04-24,4,Partner_Syndication_Cashback,33620,792,547.88
2441,2025-04-25,2,Search_Brand_Core,21354,798,1135.96
2442,2025-04-25,3,Meta_Advantage_Catalog_Ads,77286,1481,949.57
2443,2025-04-25,4,Affiliate_Creator_Network,13037,388,250.66
2444,2025-04-26,2,Search_Generic_HighIntent,24455,1071,1067.47
2445,2025-04-26,3,TikTok_Creator_Lifestyle,45151,1035,861.01
2446,2025-04-26,4,Editorial_Lifestyle_Reviews,34933,641,228.89
2447,2025-04-27,2,Search_Competitor_Conquest,24357,671,1121.32
2448,2025-04-27,3,Instagram_Story_Retargeting,85206,1282,1151.43
2449,2025-04-27,4,Partner_Syndication_Cashback,25170,723,527.96
2450,2025-04-28,2,Search_Brand_Core,23075,961,1339.36
2451,2025-04-28,3,Meta_Advantage_Catalog_Ads,107028,2197,1203.88
2452,2025-04-28,4,Affiliate_Creator_Network,14631,405,286.15
2453,2025-04-29,2,Search_Generic_HighIntent,28943,1005,1203.93
2454,2025-04-29,3,TikTok_Creator_Lifestyle,116047,2210,1480.87
2455,2025-04-29,4,Editorial_Lifestyle_Reviews,20756,590,437.5
2456,2025-04-30,2,Search_Competitor_Conquest,15554,572,772.74
2457,2025-04-30,3,Instagram_Story_Retargeting,80996,1271,1019.5
2458,2025-04-30,4,Partner_Syndication_Cashback,23919,486,269.79
2459,2025-05-01,2,Search_Brand_Core,27944,1103,1170.26
2460,2025-05-01,3,Meta_Advantage_Catalog_Ads,87434,1079,1216.3
2461,2025-05-01,4,Affiliate_Creator_Network,44962,951,454.4
2462,2025-05-02,2,Search_Generic_HighIntent,13001,563,956.42
2463,2025-05-02,3,TikTok_Creator_Lifestyle,87914,1878,1141.98
2464,2025-05-02,4,Editorial_Lifestyle_Reviews,33585,962,413.93
2465,2025-05-03,2,Search_Competitor_Conquest,18051,581,883.18
2466,2025-05-03,3,Instagram_Story_Retargeting,82163,1794,1123.2
2467,2025-05-03,4,Partner_Syndication_Cashback,13163,384,253.77
2468,2025-05-04,2,Search_Brand_Core,45203,1377,1264.66
2469,2025-05-04,3,Meta_Advantage_Catalog_Ads,66556,1594,1461.9
2470,2025-05-04,4,Affiliate_Creator_Network,28342,575,402.57
2471,2025-05-05,2,Search_Generic_HighIntent,27528,1097,1041.34
2472,2025-05-05,3,TikTok_Creator_Lifestyle,78494,1733,1178.31
2473,2025-05-05,4,Editorial_Lifestyle_Reviews,71709,1293,459.66
2474,2025-05-06,2,Search_Competitor_Conquest,28735,822,978.16
2475,2025-05-06,3,Instagram_Story_Retargeting,106555,2099,1385.23
2476,2025-05-06,4,Partner_Syndication_Cashback,41538,828,351.48
2477,2025-05-07,2,Search_Brand_Core,28913,901,836.46
2478,2025-05-07,3,Meta_Advantage_Catalog_Ads,88382,1488,1610.23
2479,2025-05-07,4,Affiliate_Creator_Network,24187,716,412.82
2480,2025-05-08,2,Search_Generic_HighIntent,26228,814,961.96
2481,2025-05-08,3,TikTok_Creator_Lifestyle,64110,1501,1081.37
2482,2025-05-08,4,Editorial_Lifestyle_Reviews,61935,1512,595.33
2483,2025-05-09,2,Search_Competitor_Conquest,18507,668,912.14
2484,2025-05-09,3,Instagram_Story_Retargeting,34432,849,924.63
2485,2025-05-09,4,Partner_Syndication_Cashback,28041,712,437.31
2486,2025-05-10,2,Search_Brand_Core,20910,767,799.23
2487,2025-05-10,3,Meta_Advantage_Catalog_Ads,45158,789,849.8
2488,2025-05-10,4,Affiliate_Creator_Network,21539,680,326.77
2489,2025-05-11,2,Search_Generic_HighIntent,31366,888,926.39
2490,2025-05-11,3,TikTok_Creator_Lifestyle,90962,1370,1636.39
2491,2025-05-11,4,Editorial_Lifestyle_Reviews,47542,1287,593.74
2492,2025-05-12,2,Search_Competitor_Conquest,16198,617,846.38
2493,2025-05-12,3,Instagram_Story_Retargeting,100657,2292,1527.41
2494,2025-05-12,4,Partner_Syndication_Cashback,42969,1156,617.12
2495,2025-05-13,2,Search_Brand_Core,23576,997,1126.33
2496,2025-05-13,3,Meta_Advantage_Catalog_Ads,80403,1082,1128.87
2497,2025-05-13,4,Affiliate_Creator_Network,22683,575,324.07
2498,2025-05-14,2,Search_Generic_HighIntent,23099,627,1157.99
2499,2025-05-14,3,TikTok_Creator_Lifestyle,82081,1496,1122.43
2500,2025-05-14,4,Editorial_Lifestyle_Reviews,19487,561,388.36
2501,2025-05-15,2,Search_Competitor_Conquest,16755,626,834.4
2502,2025-05-15,3,Instagram_Story_Retargeting,143879,2470,1461.01
2503,2025-05-15,4,Partner_Syndication_Cashback,34350,982,417.24
2504,2025-05-16,2,Search_Brand_Core,17132,605,883.4
2505,2025-05-16,3,Meta_Advantage_Catalog_Ads,202218,2727,1596.69
2506,2025-05-16,4,Affiliate_Creator_Network,28314,628,328.17
2507,2025-05-17,2,Search_Generic_HighIntent,33152,885,1002.5
2508,2025-05-17,3,TikTok_Creator_Lifestyle,46276,1067,1111.51
2509,2025-05-17,4,Editorial_Lifestyle_Reviews,25872,728,417.28
2510,2025-05-18,2,Search_Competitor_Conquest,30487,1098,1232.44
2511,2025-05-18,3,Instagram_Story_Retargeting,117649,2412,1741.58
2512,2025-05-18,4,Partner_Syndication_Cashback,41691,803,442.83
2513,2025-05-19,2,Search_Brand_Core,25549,711,1223.82
2514,2025-05-19,3,Meta_Advantage_Catalog_Ads,208394,2581,1378.47
2515,2025-05-19,4,Affiliate_Creator_Network,49745,1143,625.81
2516,2025-05-20,2,Search_Generic_HighIntent,15643,470,860.5
2517,2025-05-20,3,TikTok_Creator_Lifestyle,164055,2119,1480.46
2518,2025-05-20,4,Editorial_Lifestyle_Reviews,46576,1279,448.52
2519,2025-05-21,2,Search_Competitor_Conquest,13046,527,848.05
2520,2025-05-21,3,Instagram_Story_Retargeting,135281,2861,1479.78
2521,2025-05-21,4,Partner_Syndication_Cashback,55817,1219,544.76
2522,2025-05-22,2,Search_Brand_Core,32660,1248,1313.66
2523,2025-05-22,3,Meta_Advantage_Catalog_Ads,171312,3289,1730.24
2524,2025-05-22,4,Affiliate_Creator_Network,33467,1013,477.51
2525,2025-05-23,2,Search_Generic_HighIntent,15343,644,802.95
2526,2025-05-23,3,TikTok_Creator_Lifestyle,75914,989,1063.09
2527,2025-05-23,4,Editorial_Lifestyle_Reviews,37140,1021,388.24
2528,2025-05-24,2,Search_Competitor_Conquest,13356,596,1018.1
2529,2025-05-24,3,Instagram_Story_Retargeting,67241,1249,1296.61
2530,2025-05-24,4,Partner_Syndication_Cashback,25420,772,469.01
2531,2025-05-25,2,Search_Brand_Core,17805,705,967.79
2532,2025-05-25,3,Meta_Advantage_Catalog_Ads,77080,1905,1234.38
2533,2025-05-25,4,Affiliate_Creator_Network,44610,1010,427.13
2534,2025-05-26,2,Search_Generic_HighIntent,16429,714,1065.5
2535,2025-05-26,3,TikTok_Creator_Lifestyle,96261,2031,1941.72
2536,2025-05-26,4,Editorial_Lifestyle_Reviews,26509,558,386.61
2537,2025-05-27,2,Search_Competitor_Conquest,10051,425,774.7
2538,2025-05-27,3,Instagram_Story_Retargeting,65629,1186,1153.37
2539,2025-05-27,4,Partner_Syndication_Cashback,36424,725,336.72
2540,2025-05-28,2,Search_Brand_Core,21564,760,1006.73
2541,2025-05-28,3,Meta_Advantage_Catalog_Ads,46154,937,1084.53
2542,2025-05-28,4,Affiliate_Creator_Network,49214,1315,517.8
2543,2025-05-29,2,Search_Generic_HighIntent,38128,1102,1338.83
2544,2025-05-29,3,TikTok_Creator_Lifestyle,104976,1870,1292.53
2545,2025-05-29,4,Editorial_Lifestyle_Reviews,31279,847,388.55
2546,2025-05-30,2,Search_Competitor_Conquest,15749,611,747.67
2547,2025-05-30,3,Instagram_Story_Retargeting,110277,1611,1054.34
2548,2025-05-30,4,Partner_Syndication_Cashback,23564,437,235.89
2549,2025-05-31,2,Search_Brand_Core,9708,421,776.82
2550,2025-05-31,3,Meta_Advantage_Catalog_Ads,75604,1363,977.01
2551,2025-05-31,4,Affiliate_Creator_Network,33995,672,450.95
2552,2025-06-01,2,Search_Generic_HighIntent,16438,697,903.51
2553,2025-06-01,3,TikTok_Creator_Lifestyle,165418,3220,1851.75
2554,2025-06-01,4,Editorial_Lifestyle_Reviews,16996,524,327.43
2555,2025-06-02,2,Search_Competitor_Conquest,30805,1127,1102.97
2556,2025-06-02,3,Instagram_Story_Retargeting,81220,1334,1424.26
