order_id,customer_id,order_date,order_status,payment_method,shipping_cost,discount_amount,total_order_amount
ORD_00832,CUST_00356,2025-08-25 16:09:48,Delivered,Credit Card,0.0,0.0,1296.46
ORD_00833,CUST_00313,2025-08-25 16:25:16,Delivered,Credit Card,0.0,0.0,603.0
ORD_00834,CUST_00303,2025-08-25 19:01:25,Delivered,Credit Card,0.0,0.0,359.49
ORD_00835,CUST_00270,2025-08-25 19:05:13,Delivered,PayPal,4.99,0.0,135.49
ORD_00836,CUST_00339,2025-08-25 22:15:40,Delivered,PayPal,0.0,0.0,346.0
ORD_00837,CUST_00171,2025-08-26 15:34:22,Delivered,PayPal,0.0,23.7,134.3
ORD_00838,CUST_00314,2025-08-26 15:43:28,Delivered,Apple Pay,0.0,0.0,249.5
ORD_00839,CUST_00359,2025-08-26 15:59:19,Delivered,Credit Card,0.0,15.0,390.5
ORD_00840,CUST_00364,2025-08-27 10:12:08,Delivered,PayPal,0.0,0.0,274.99
ORD_00841,CUST_00362,2025-08-27 10:35:57,Delivered,PayPal,4.99,0.0,118.99
ORD_00842,CUST_00078,2025-08-27 10:42:58,Delivered,Credit Card,0.0,37.65,338.85
ORD_00843,CUST_00339,2025-08-27 15:13:54,Delivered,Credit Card,0.0,61.9,247.6
ORD_00844,CUST_00105,2025-08-27 20:11:19,Delivered,Apple Pay,0.0,0.0,100.5
ORD_00845,CUST_00270,2025-08-27 22:34:36,Delivered,PayPal,0.0,0.0,127.5
ORD_00846,CUST_00366,2025-08-28 15:37:54,Delivered,Apple Pay,0.0,25.0,278.98
ORD_00847,CUST_00339,2025-08-28 21:29:39,Delivered,Credit Card,0.0,0.0,98.99
ORD_00848,CUST_00214,2025-08-29 22:27:52,Delivered,Apple Pay,0.0,0.0,504.48
ORD_00849,CUST_00363,2025-08-29 22:46:33,Delivered,Klarna / BNPL,0.0,20.0,333.0
ORD_00850,CUST_00258,2025-08-29 22:47:53,Delivered,Apple Pay,0.0,20.0,103.0
ORD_00851,CUST_00297,2025-08-30 10:02:29,Delivered,PayPal,0.0,0.0,235.0
ORD_00852,CUST_00306,2025-08-30 12:35:18,Delivered,Apple Pay,0.0,14.85,84.14
ORD_00853,CUST_00339,2025-08-31 09:49:35,Delivered,Credit Card,0.0,91.9,367.6
ORD_00854,CUST_00356,2025-08-31 10:17:15,Delivered,Credit Card,0.0,55.8,316.19
ORD_00855,CUST_00364,2025-08-31 15:34:41,Delivered,Credit Card,0.0,0.0,101.99
ORD_00856,CUST_00258,2025-09-01 10:13:17,Delivered,Klarna / BNPL,0.0,0.0,235.0
ORD_00857,CUST_00198,2025-09-01 11:16:45,Delivered,Apple Pay,0.0,0.0,397.47
ORD_00858,CUST_00327,2025-09-01 16:19:39,Delivered,Credit Card,0.0,0.0,226.5
ORD_00859,CUST_00283,2025-09-01 17:46:20,Returned,PayPal,0.0,20.0,232.49
ORD_00860,CUST_00164,2025-09-01 21:59:39,Delivered,Credit Card,0.0,23.2,92.8
ORD_00861,CUST_00050,2025-09-02 09:23:23,Delivered,Credit Card,0.0,0.0,615.0
ORD_00862,CUST_00329,2025-09-02 10:39:22,Delivered,Klarna / BNPL,8.99,7.8,40.18
ORD_00863,CUST_00327,2025-09-02 15:55:20,Delivered,Credit Card,5.99,0.0,74.49
ORD_00864,CUST_00368,2025-09-02 16:26:17,Cancelled,Apple Pay,0.0,0.0,306.0
ORD_00865,CUST_00247,2025-09-02 17:05:33,Delivered,PayPal,0.0,0.0,100.5
ORD_00866,CUST_00365,2025-09-03 09:50:12,Delivered,PayPal,0.0,0.0,272.97
ORD_00867,CUST_00347,2025-09-04 21:31:20,Delivered,PayPal,0.0,49.09,196.38
ORD_00868,CUST_00247,2025-09-05 09:30:49,Delivered,Apple Pay,0.0,25.0,333.0
ORD_00869,CUST_00270,2025-09-05 11:53:13,Delivered,Apple Pay,0.0,10.0,682.95
ORD_00870,CUST_00345,2025-09-05 13:39:13,Delivered,Credit Card,0.0,51.15,460.35
ORD_00871,CUST_00294,2025-09-05 18:53:30,Delivered,Credit Card,0.0,10.0,505.0
ORD_00872,CUST_00366,2025-09-05 22:23:25,Delivered,Credit Card,0.0,12.1,108.89
ORD_00873,CUST_00370,2025-09-06 08:05:20,Delivered,Credit Card,0.0,20.0,312.5
ORD_00874,CUST_00314,2025-09-06 10:32:02,Returned,Apple Pay,0.0,10.0,178.48
ORD_00875,CUST_00306,2025-09-06 13:57:18,Delivered,PayPal,4.99,0.0,171.99
ORD_00876,CUST_00297,2025-09-07 08:16:35,Delivered,Credit Card,0.0,54.9,311.1
ORD_00877,CUST_00161,2025-09-07 13:55:04,Delivered,Credit Card,0.0,0.0,505.49
ORD_00878,CUST_00297,2025-09-07 16:20:50,Cancelled,Credit Card,5.99,0.0,50.98
ORD_00879,CUST_00091,2025-09-09 11:48:28,Delivered,Klarna / BNPL,4.99,0.0,511.47
ORD_00880,CUST_00198,2025-09-09 21:36:21,Delivered,Credit Card,0.0,0.0,158.48
ORD_00881,CUST_00258,2025-09-10 08:43:36,Delivered,Credit Card,0.0,59.1,334.9
ORD_00882,CUST_00351,2025-09-10 12:18:00,Delivered,Credit Card,4.99,0.0,370.99
ORD_00883,CUST_00283,2025-09-11 18:57:48,Delivered,PayPal,0.0,10.0,119.0
ORD_00884,CUST_00117,2025-09-11 21:26:12,Delivered,Credit Card,0.0,0.0,233.0
ORD_00885,CUST_00270,2025-09-12 10:30:35,Delivered,Credit Card,0.0,113.24,641.72
ORD_00886,CUST_00294,2025-09-12 17:24:57,Delivered,Credit Card,0.0,0.0,87.0
ORD_00887,CUST_00373,2025-09-12 17:54:58,Delivered,Apple Pay,4.99,0.0,358.97
ORD_00888,CUST_00160,2025-09-13 09:38:52,Delivered,Apple Pay,0.0,0.0,296.97
ORD_00889,CUST_00364,2025-09-13 12:05:03,Returned,Credit Card,0.0,0.0,100.5
ORD_00890,CUST_00345,2025-09-14 19:54:12,Delivered,PayPal,5.99,9.8,20.69
ORD_00891,CUST_00369,2025-09-15 12:31:21,Delivered,PayPal,0.0,0.0,256.5
ORD_00892,CUST_00268,2025-09-15 12:45:30,Delivered,Credit Card,0.0,41.2,164.78
ORD_00893,CUST_00270,2025-09-15 18:14:43,Delivered,PayPal,4.99,10.3,97.69
ORD_00894,CUST_00322,2025-09-15 18:20:22,Delivered,Credit Card,0.0,0.0,1249.0
ORD_00895,CUST_00360,2025-09-15 21:13:29,Delivered,PayPal,4.99,0.0,495.96
ORD_00896,CUST_00329,2025-09-15 22:39:18,Returned,Credit Card,0.0,0.0,423.47
ORD_00897,CUST_00164,2025-09-16 18:27:22,Delivered,Apple Pay,5.99,0.0,70.99
ORD_00898,CUST_00308,2025-09-16 22:20:47,Delivered,PayPal,4.99,0.0,332.49
ORD_00899,CUST_00274,2025-09-17 19:46:24,Delivered,PayPal,0.0,64.8,367.2
ORD_00900,CUST_00243,2025-09-17 22:03:30,Delivered,PayPal,0.0,13.15,118.35
ORD_00901,CUST_00377,2025-09-18 08:26:06,Delivered,PayPal,4.99,0.0,301.96
ORD_00902,CUST_00376,2025-09-19 11:17:11,Delivered,Klarna / BNPL,0.0,51.5,463.47
ORD_00903,CUST_00107,2025-09-19 18:03:22,Delivered,Credit Card,0.0,0.0,116.0
ORD_00904,CUST_00103,2025-09-20 08:53:40,Delivered,Klarna / BNPL,0.0,0.0,245.5
ORD_00905,CUST_00234,2025-09-22 10:58:43,Returned,Credit Card,5.99,0.0,43.99
ORD_00906,CUST_00306,2025-09-22 14:35:00,Delivered,Credit Card,0.0,0.0,177.99
ORD_00907,CUST_00375,2025-09-22 19:58:00,Delivered,Credit Card,0.0,68.2,613.76
ORD_00908,CUST_00279,2025-09-23 08:24:33,Delivered,Credit Card,0.0,45.3,181.2
ORD_00909,CUST_00103,2025-09-23 11:09:06,Delivered,Klarna / BNPL,0.0,25.0,108.0
ORD_00910,CUST_00374,2025-09-23 11:14:47,Delivered,Credit Card,8.99,4.5,49.48
ORD_00911,CUST_00258,2025-09-23 18:53:49,Delivered,Credit Card,4.99,0.0,408.99
ORD_00912,CUST_00110,2025-09-24 12:30:09,Delivered,PayPal,0.0,0.0,101.99
ORD_00913,CUST_00179,2025-09-24 17:22:26,Delivered,PayPal,0.0,37.15,334.35
ORD_00914,CUST_00324,2025-09-24 19:35:21,Delivered,Apple Pay,5.99,0.0,58.99
ORD_00915,CUST_00008,2025-09-25 13:23:46,Delivered,PayPal,0.0,15.0,218.98
ORD_00916,CUST_00279,2025-09-26 17:06:37,Delivered,PayPal,4.99,0.0,107.99
ORD_00917,CUST_00379,2025-09-26 18:10:14,Delivered,Klarna / BNPL,0.0,31.88,180.62
ORD_00918,CUST_00356,2025-09-27 14:16:17,Delivered,Credit Card,0.0,36.3,205.67
ORD_00919,CUST_00198,2025-09-28 11:05:02,Delivered,Credit Card,0.0,0.0,496.98
ORD_00920,CUST_00382,2025-09-28 17:42:36,Delivered,PayPal,0.0,0.0,316.96
ORD_00921,CUST_00205,2025-09-28 19:29:43,Delivered,Klarna / BNPL,0.0,0.0,156.49
ORD_00922,CUST_00377,2025-09-28 20:27:41,Delivered,PayPal,0.0,23.55,211.95
ORD_00923,CUST_00276,2025-09-29 08:43:39,Returned,Apple Pay,0.0,0.0,133.0
ORD_00924,CUST_00383,2025-09-29 21:39:29,Delivered,Credit Card,0.0,138.79,555.18
ORD_00925,CUST_00381,2025-09-30 19:31:08,Cancelled,Credit Card,0.0,47.05,423.45
ORD_00926,CUST_00381,2025-10-01 08:52:11,Returned,Klarna / BNPL,0.0,28.8,259.18
ORD_00927,CUST_00188,2025-10-01 15:28:16,Delivered,Credit Card,4.99,65.5,266.98
ORD_00928,CUST_00378,2025-10-01 19:05:07,Returned,PayPal,0.0,0.0,829.0
ORD_00929,CUST_00262,2025-10-01 19:37:49,Delivered,Credit Card,0.0,13.8,124.2
ORD_00930,CUST_00268,2025-10-01 22:10:39,Delivered,Credit Card,0.0,50.4,285.59
ORD_00931,CUST_00349,2025-10-02 08:35:46,Delivered,Credit Card,0.0,33.4,133.6
ORD_00932,CUST_00279,2025-10-02 10:10:35,Delivered,PayPal,0.0,60.07,340.41
ORD_00933,CUST_00171,2025-10-02 11:29:07,Delivered,Apple Pay,0.0,0.0,176.98
ORD_00934,CUST_00371,2025-10-02 16:59:30,Delivered,Apple Pay,0.0,10.0,166.99
ORD_00935,CUST_00225,2025-10-02 19:36:11,Returned,Klarna / BNPL,5.99,10.0,48.99
ORD_00936,CUST_00385,2025-10-02 22:14:10,Delivered,Credit Card,0.0,88.28,500.22
ORD_00937,CUST_00225,2025-10-03 14:35:01,Delivered,Credit Card,0.0,0.0,141.0
ORD_00938,CUST_00342,2025-10-03 17:30:39,Delivered,Credit Card,0.0,33.6,134.4
ORD_00939,CUST_00356,2025-10-03 17:51:50,Delivered,Credit Card,0.0,13.0,117.0
ORD_00940,CUST_00050,2025-10-03 19:01:24,Delivered,Credit Card,0.0,0.0,871.97
ORD_00941,CUST_00394,2025-10-03 19:48:30,Delivered,Apple Pay,0.0,0.0,597.98
ORD_00942,CUST_00230,2025-10-04 18:13:58,Delivered,PayPal,4.99,0.0,991.99
ORD_00943,CUST_00393,2025-10-04 22:29:43,Delivered,Credit Card,0.0,25.0,595.97
ORD_00944,CUST_00286,2025-10-05 09:09:57,Delivered,Credit Card,0.0,0.0,382.0
ORD_00945,CUST_00294,2025-10-05 15:36:16,Delivered,Credit Card,0.0,0.0,518.49
ORD_00946,CUST_00349,2025-10-05 17:59:13,Delivered,Klarna / BNPL,5.99,0.0,53.99
ORD_00947,CUST_00388,2025-10-06 16:40:06,Delivered,PayPal,0.0,0.0,657.5
ORD_00948,CUST_00397,2025-10-06 21:20:45,Delivered,Credit Card,0.0,0.0,103.98
ORD_00949,CUST_00395,2025-10-07 09:10:46,Delivered,Credit Card,0.0,15.8,63.2
ORD_00950,CUST_00023,2025-10-07 13:19:46,Delivered,Credit Card,0.0,0.0,239.0
ORD_00951,CUST_00119,2025-10-07 13:54:55,Delivered,PayPal,0.0,0.0,323.49
ORD_00952,CUST_00387,2025-10-07 16:08:19,Returned,PayPal,0.0,28.69,258.25
ORD_00953,CUST_00198,2025-10-08 10:54:35,Delivered,Klarna / BNPL,0.0,35.9,143.6
ORD_00954,CUST_00005,2025-10-08 11:37:36,Delivered,Credit Card,0.0,108.15,612.84
ORD_00955,CUST_00247,2025-10-08 12:38:56,Delivered,Credit Card,0.0,15.7,62.8
ORD_00956,CUST_00127,2025-10-08 13:50:42,Delivered,Credit Card,0.0,0.0,648.49
ORD_00957,CUST_00308,2025-10-08 19:43:12,Delivered,Credit Card,0.0,0.0,83.5
ORD_00958,CUST_00403,2025-10-08 21:50:49,Delivered,Klarna / BNPL,0.0,0.0,627.98
ORD_00959,CUST_00268,2025-10-09 12:11:29,Delivered,Klarna / BNPL,0.0,0.0,459.0
ORD_00960,CUST_00313,2025-10-09 17:17:15,Delivered,Credit Card,0.0,0.0,120.5
ORD_00961,CUST_00366,2025-10-10 09:22:52,Delivered,Klarna / BNPL,0.0,0.0,282.98
ORD_00962,CUST_00353,2025-10-10 16:49:09,Delivered,Credit Card,0.0,28.0,252.0
ORD_00963,CUST_00400,2025-10-10 19:24:19,Delivered,PayPal,0.0,85.6,342.38
ORD_00964,CUST_00198,2025-10-11 13:44:56,Delivered,Credit Card,0.0,0.0,322.0
ORD_00965,CUST_00364,2025-10-11 15:33:27,Returned,Credit Card,0.0,39.0,221.0
ORD_00966,CUST_00366,2025-10-11 16:50:18,Delivered,Credit Card,0.0,0.0,623.5
ORD_00967,CUST_00384,2025-10-12 08:46:25,Delivered,PayPal,4.99,20.0,83.98
ORD_00968,CUST_00222,2025-10-12 10:39:50,Delivered,Apple Pay,0.0,146.47,830.0
ORD_00969,CUST_00386,2025-10-12 12:18:38,Delivered,Klarna / BNPL,0.0,125.9,1133.07
ORD_00970,CUST_00326,2025-10-12 14:25:47,Delivered,Credit Card,0.0,51.1,204.4
ORD_00971,CUST_00367,2025-10-12 14:29:41,Delivered,Apple Pay,4.99,90.7,821.25
ORD_00972,CUST_00396,2025-10-12 14:56:59,Delivered,Credit Card,0.0,0.0,654.98
ORD_00973,CUST_00366,2025-10-12 16:38:15,Delivered,Credit Card,0.0,0.0,348.48
ORD_00974,CUST_00210,2025-10-12 18:23:40,Delivered,Klarna / BNPL,0.0,0.0,154.99
ORD_00975,CUST_00198,2025-10-13 13:40:57,Delivered,Credit Card,5.99,7.8,37.18
ORD_00976,CUST_00366,2025-10-13 14:18:04,Cancelled,Credit Card,0.0,0.0,221.99
ORD_00977,CUST_00391,2025-10-13 16:47:25,Delivered,Apple Pay,0.0,25.0,266.99
ORD_00978,CUST_00143,2025-10-14 12:03:58,Delivered,PayPal,0.0,10.0,207.99
ORD_00979,CUST_00399,2025-10-14 12:36:48,Delivered,Credit Card,0.0,58.8,333.19
ORD_00980,CUST_00258,2025-10-14 17:23:13,Cancelled,Apple Pay,0.0,0.0,731.48
ORD_00981,CUST_00349,2025-10-14 21:27:25,Delivered,Credit Card,0.0,0.0,255.97
ORD_00982,CUST_00214,2025-10-15 10:07:26,Delivered,Credit Card,0.0,161.6,646.39
ORD_00983,CUST_00222,2025-10-15 10:34:57,Delivered,PayPal,0.0,22.95,130.05
ORD_00984,CUST_00399,2025-10-15 11:47:54,Returned,Credit Card,0.0,0.0,667.97
ORD_00985,CUST_00339,2025-10-15 13:19:41,Returned,Credit Card,0.0,15.0,411.5
ORD_00986,CUST_00390,2025-10-15 15:25:06,Returned,Credit Card,0.0,0.0,485.97
ORD_00987,CUST_00401,2025-10-15 16:58:19,Delivered,Credit Card,0.0,20.0,347.48
ORD_00988,CUST_00110,2025-10-15 19:32:26,Delivered,Apple Pay,0.0,0.0,359.0
ORD_00989,CUST_00188,2025-10-15 22:24:36,Delivered,Credit Card,0.0,46.0,183.98
ORD_00990,CUST_00153,2025-10-15 22:48:47,Delivered,Apple Pay,4.99,40.87,236.61
ORD_00991,CUST_00392,2025-10-16 17:11:08,Delivered,Apple Pay,0.0,117.3,469.2
ORD_00992,CUST_00377,2025-10-17 16:40:54,Delivered,Apple Pay,0.0,0.0,684.99
ORD_00993,CUST_00245,2025-10-17 16:54:16,Delivered,PayPal,0.0,0.0,198.0
ORD_00994,CUST_00308,2025-10-17 20:25:35,Delivered,Apple Pay,0.0,0.0,353.99
ORD_00995,CUST_00050,2025-10-18 13:19:10,Delivered,PayPal,0.0,0.0,305.98
ORD_00996,CUST_00247,2025-10-18 13:49:10,Returned,PayPal,0.0,0.0,335.47
ORD_00997,CUST_00398,2025-10-18 20:38:28,Delivered,Apple Pay,0.0,0.0,284.99
ORD_00998,CUST_00187,2025-10-19 13:22:07,Delivered,Klarna / BNPL,0.0,0.0,158.99
ORD_00999,CUST_00383,2025-10-19 18:12:51,Delivered,PayPal,0.0,15.0,232.49
ORD_01000,CUST_00179,2025-10-19 19:35:25,Delivered,Credit Card,0.0,15.0,141.0
ORD_01001,CUST_00339,2025-10-20 11:21:24,Delivered,Credit Card,0.0,60.22,341.27
ORD_01002,CUST_00247,2025-10-20 13:17:03,Delivered,Credit Card,0.0,20.55,116.45
ORD_01003,CUST_00188,2025-10-20 18:55:16,Delivered,Credit Card,5.99,0.0,74.49
ORD_01004,CUST_00214,2025-10-21 08:55:28,Delivered,Apple Pay,0.0,29.9,119.58
ORD_01005,CUST_00410,2025-10-21 10:44:05,Delivered,Credit Card,0.0,29.8,268.18
ORD_01006,CUST_00414,2025-10-21 11:01:25,Delivered,Credit Card,0.0,19.1,171.9
ORD_01007,CUST_00298,2025-10-21 11:03:22,Delivered,Apple Pay,4.99,15.0,430.48
ORD_01008,CUST_00188,2025-10-22 15:44:01,Delivered,Credit Card,0.0,221.4,885.59
ORD_01009,CUST_00402,2025-10-22 18:54:36,Delivered,Credit Card,0.0,0.0,230.5
ORD_01010,CUST_00356,2025-10-22 20:35:06,Delivered,Credit Card,0.0,0.0,868.98
ORD_01011,CUST_00262,2025-10-22 22:02:50,Delivered,Klarna / BNPL,0.0,20.0,512.5
ORD_01012,CUST_00412,2025-10-23 11:03:35,Delivered,Credit Card,5.99,8.85,56.13
ORD_01013,CUST_00405,2025-10-23 13:58:33,Delivered,Apple Pay,5.99,0.0,43.99
ORD_01014,CUST_00237,2025-10-23 19:38:47,Delivered,Klarna / BNPL,0.0,15.45,139.05
ORD_01015,CUST_00262,2025-10-23 20:06:57,Delivered,Credit Card,0.0,25.2,142.79
ORD_01016,CUST_00404,2025-10-23 20:10:04,Delivered,Credit Card,0.0,20.0,281.0
ORD_01017,CUST_00398,2025-10-24 09:38:24,Delivered,Credit Card,4.99,51.67,297.81
ORD_01018,CUST_00408,2025-10-24 22:43:54,Delivered,PayPal,0.0,0.0,1692.99
ORD_01019,CUST_00409,2025-10-25 12:18:35,Returned,Credit Card,0.0,61.4,245.58
ORD_01020,CUST_00247,2025-10-25 13:56:53,Delivered,PayPal,4.99,34.0,140.99
ORD_01021,CUST_00411,2025-10-25 15:44:28,Returned,Credit Card,4.99,37.4,154.59
ORD_01022,CUST_00247,2025-10-25 19:44:58,Delivered,Credit Card,0.0,25.0,444.96
ORD_01023,CUST_00050,2025-10-26 08:53:03,Delivered,Credit Card,4.99,0.0,213.98
ORD_01024,CUST_00367,2025-10-26 10:16:07,Delivered,Klarna / BNPL,0.0,0.0,446.99
ORD_01025,CUST_00398,2025-10-26 19:10:15,Delivered,Credit Card,0.0,0.0,208.99
ORD_01026,CUST_00308,2025-10-26 20:11:45,Delivered,Credit Card,0.0,0.0,131.99
ORD_01027,CUST_00372,2025-10-26 22:56:08,Delivered,Apple Pay,0.0,23.7,213.29
ORD_01028,CUST_00409,2025-10-27 14:19:18,Returned,Credit Card,0.0,0.0,103.0
ORD_01029,CUST_00326,2025-10-27 15:56:52,Delivered,Credit Card,0.0,0.0,710.98
ORD_01030,CUST_00416,2025-10-27 16:01:00,Delivered,Credit Card,4.99,0.0,828.48
ORD_01031,CUST_00117,2025-10-27 18:06:06,Returned,Credit Card,0.0,0.0,250.5
ORD_01032,CUST_00351,2025-10-27 22:44:11,Returned,Credit Card,0.0,0.0,109.49
ORD_01033,CUST_00259,2025-10-28 09:32:13,Returned,Credit Card,0.0,23.6,212.4
ORD_01034,CUST_00326,2025-10-28 09:45:12,Delivered,Credit Card,0.0,10.5,94.49
ORD_01035,CUST_00349,2025-10-28 12:05:08,Delivered,Credit Card,0.0,97.1,873.9
ORD_01036,CUST_00395,2025-10-28 12:25:51,Delivered,PayPal,5.99,6.45,64.04
ORD_01037,CUST_00366,2025-10-29 08:48:14,Returned,Credit Card,0.0,0.0,436.99
ORD_01038,CUST_00418,2025-10-29 09:51:56,Returned,Credit Card,0.0,0.0,548.91
ORD_01039,CUST_00025,2025-10-29 13:23:43,Delivered,Credit Card,0.0,0.0,154.5
ORD_01040,CUST_00386,2025-10-29 19:13:15,Delivered,Klarna / BNPL,0.0,0.0,83.5
ORD_01041,CUST_00407,2025-10-29 20:07:44,Delivered,Credit Card,0.0,94.05,532.92
ORD_01042,CUST_00313,2025-10-29 21:25:24,Delivered,PayPal,0.0,0.0,296.49
ORD_01043,CUST_00371,2025-10-30 14:30:29,Delivered,Credit Card,0.0,0.0,83.5
ORD_01044,CUST_00078,2025-10-30 18:11:08,Delivered,PayPal,5.99,0.0,46.99
ORD_01045,CUST_00410,2025-10-30 21:01:40,Returned,Apple Pay,0.0,0.0,356.5
ORD_01046,CUST_00247,2025-10-30 22:06:53,Delivered,Credit Card,0.0,0.0,512.0
ORD_01047,CUST_00188,2025-10-31 08:27:42,Returned,Credit Card,0.0,25.0,548.48
ORD_01048,CUST_00417,2025-10-31 11:00:35,Delivered,Credit Card,0.0,15.0,522.49
ORD_01049,CUST_00339,2025-10-31 13:49:27,Delivered,Klarna / BNPL,5.99,0.0,70.99
ORD_01050,CUST_00377,2025-10-31 14:27:20,Delivered,Apple Pay,0.0,0.0,84.99
ORD_01051,CUST_00164,2025-10-31 17:35:49,Delivered,PayPal,0.0,0.0,131.99
ORD_01052,CUST_00413,2025-10-31 18:29:19,Delivered,PayPal,4.99,15.6,67.37
ORD_01053,CUST_00371,2025-10-31 20:53:28,Delivered,Credit Card,4.99,0.0,167.98
ORD_01054,CUST_00415,2025-11-02 17:12:45,Delivered,Credit Card,8.99,7.95,54.04
ORD_01055,CUST_00244,2025-11-02 18:20:40,Delivered,Credit Card,0.0,64.75,582.72
ORD_01056,CUST_00412,2025-11-02 21:11:31,Delivered,Credit Card,0.0,45.1,405.88
ORD_01057,CUST_00234,2025-11-02 21:51:00,Delivered,Credit Card,0.0,0.0,227.5
ORD_01058,CUST_00258,2025-11-02 22:00:26,Returned,PayPal,0.0,0.0,153.98
ORD_01059,CUST_00412,2025-11-03 13:21:14,Delivered,Credit Card,0.0,25.0,411.0
ORD_01060,CUST_00389,2025-11-03 19:11:30,Delivered,Credit Card,0.0,0.0,208.99
ORD_01061,CUST_00110,2025-11-03 19:35:16,Delivered,PayPal,0.0,0.0,871.48
ORD_01062,CUST_00308,2025-11-03 19:56:43,Delivered,PayPal,0.0,0.0,379.47
ORD_01063,CUST_00366,2025-11-03 20:50:21,Delivered,Apple Pay,0.0,20.1,180.89
ORD_01064,CUST_00383,2025-11-03 21:16:25,Cancelled,Credit Card,0.0,10.0,429.49
ORD_01065,CUST_00419,2025-11-04 21:32:39,Delivered,Credit Card,0.0,0.0,170.0
ORD_01066,CUST_00412,2025-11-05 10:56:47,Returned,PayPal,0.0,15.0,68.5
ORD_01067,CUST_00326,2025-11-05 11:34:45,Delivered,Apple Pay,0.0,25.0,417.5
ORD_01068,CUST_00119,2025-11-05 16:47:04,Delivered,Credit Card,8.99,20.0,53.49
ORD_01069,CUST_00371,2025-11-05 22:20:51,Returned,Apple Pay,0.0,0.0,580.0
ORD_01070,CUST_00423,2025-11-06 18:15:51,Delivered,PayPal,5.99,15.0,59.49
ORD_01071,CUST_00367,2025-11-06 20:01:33,Delivered,Credit Card,0.0,0.0,100.5
ORD_01072,CUST_00306,2025-11-06 21:00:41,Delivered,Klarna / BNPL,5.99,7.8,50.19
ORD_01073,CUST_00139,2025-11-07 08:27:07,Delivered,Credit Card,0.0,0.0,105.49
ORD_01074,CUST_00406,2025-11-07 09:05:26,Delivered,Credit Card,0.0,30.3,171.7
ORD_01075,CUST_00298,2025-11-07 11:00:44,Delivered,Credit Card,0.0,0.0,97.0
ORD_01076,CUST_00085,2025-11-07 17:23:18,Delivered,Klarna / BNPL,0.0,19.05,107.94
ORD_01077,CUST_00088,2025-11-07 19:30:59,Delivered,Credit Card,0.0,75.8,303.2
ORD_01078,CUST_00294,2025-11-07 20:02:25,Delivered,Credit Card,0.0,0.0,121.5
ORD_01079,CUST_00314,2025-11-08 08:01:01,Delivered,PayPal,5.99,18.0,32.98
ORD_01080,CUST_00110,2025-11-08 08:40:30,Delivered,Credit Card,0.0,0.0,302.0
ORD_01081,CUST_00364,2025-11-08 12:09:07,Delivered,PayPal,5.99,7.2,46.79
ORD_01082,CUST_00314,2025-11-08 12:19:36,Delivered,Apple Pay,0.0,0.0,228.0
ORD_01083,CUST_00353,2025-11-08 14:12:17,Returned,Credit Card,0.0,51.75,293.24
ORD_01084,CUST_00421,2025-11-08 18:25:22,Delivered,PayPal,4.99,28.2,117.79
ORD_01085,CUST_00410,2025-11-08 21:59:57,Delivered,Credit Card,0.0,0.0,480.98
ORD_01086,CUST_00322,2025-11-09 08:59:52,Delivered,PayPal,4.99,0.0,216.98
ORD_01087,CUST_00279,2025-11-09 12:05:04,Delivered,PayPal,0.0,0.0,417.98
ORD_01088,CUST_00419,2025-11-09 13:21:23,Delivered,Credit Card,0.0,35.9,143.6
ORD_01089,CUST_00425,2025-11-09 21:22:49,Delivered,Credit Card,5.99,0.0,79.49
ORD_01090,CUST_00398,2025-11-10 08:19:56,Delivered,Credit Card,0.0,0.0,136.5
ORD_01091,CUST_00366,2025-11-10 17:30:44,Delivered,Apple Pay,5.99,0.0,57.99
ORD_01092,CUST_00244,2025-11-10 21:58:05,Delivered,Klarna / BNPL,0.0,0.0,217.5
ORD_01093,CUST_00339,2025-11-11 11:38:23,Delivered,Apple Pay,0.0,0.0,313.0
ORD_01094,CUST_00427,2025-11-11 15:56:47,Returned,Credit Card,0.0,25.0,475.98
ORD_01095,CUST_00426,2025-11-12 08:16:12,Delivered,Credit Card,0.0,20.0,258.48
ORD_01096,CUST_00367,2025-11-12 12:16:34,Delivered,PayPal,0.0,10.0,296.0
ORD_01097,CUST_00420,2025-11-12 12:48:22,Delivered,Apple Pay,0.0,23.7,134.3
ORD_01098,CUST_00110,2025-11-12 13:48:54,Delivered,Credit Card,0.0,10.0,330.0
ORD_01099,CUST_00153,2025-11-12 13:53:24,Delivered,Apple Pay,0.0,0.0,230.98
ORD_01100,CUST_00169,2025-11-12 14:20:41,Delivered,Apple Pay,4.99,0.0,254.98
ORD_01101,CUST_00203,2025-11-12 17:41:24,Returned,Klarna / BNPL,0.0,121.05,685.94
ORD_01102,CUST_00424,2025-11-12 21:34:38,Delivered,PayPal,0.0,0.0,139.5
ORD_01103,CUST_00339,2025-11-13 09:12:14,Delivered,Credit Card,4.99,20.05,185.44
ORD_01104,CUST_00326,2025-11-13 11:29:00,Delivered,Credit Card,0.0,15.0,470.99
ORD_01105,CUST_00171,2025-11-13 20:00:04,Delivered,Klarna / BNPL,0.0,0.0,212.49
ORD_01106,CUST_00389,2025-11-13 20:38:11,Delivered,Credit Card,4.99,0.0,628.49
ORD_01107,CUST_00054,2025-11-13 22:51:34,Delivered,PayPal,0.0,0.0,276.99
ORD_01108,CUST_00366,2025-11-14 15:11:09,Delivered,PayPal,0.0,0.0,742.99
